Time,NodeID,Population,VectorPopulation,STATE_INFECTIOUS,STATE_INFECTED,STATE_ADULT,STATE_MALE,STATE_IMMATURE,STATE_LARVA,STATE_EGG,NewEggsCount,IndoorBitesCount,IndoorBitesCount-Infectious,OutdoorBitesCount,OutdoorBitesCount-Infectious,NewAdults,UnmatedAdults,DiedBeforeFeeding,DiedDuringFeedingIndoor,DiedDuringFeedingOutdoor,SillySkeeter_AvailableHabitat,SillySkeeter_EggCrowdingCorrection,NumInfectousBitesGiven,NumInfectousBitesReceived,InfectiousBitesGivenMinusReceived,NumVectorsNone,NumVectorsOnlyOocysts,NumVectorsOnlySporozoites,NumVectorsBothOocystsSporozoites,NumBitesAdults,NumBitesInfected,NumBitesInfectious,NumParasiteCohortsOocysts,NumParasiteCohortsSporozoites,NumOocysts,NumSporozoites,NumInfectiousToAdult,NumInfectiousToInfected,*AAAAAAAAAAAAAAAAAAAAAAT,OtherBarcodes
395,4,1002,7598,544,4710,2344,10378,10102,249129,310960,155480,2634,166,0,0,974,0,717,262,0,26239.8,0.0886486,166,166,0,2344,4710,6,538,1225,1243,166,15982,2821,34039,28828089,0,0,469,602
396,1,1001,7693,523,4681,2489,10207,10163,248324,302560,151280,2547,145,0,0,1011,0,722,286,0,27044.8,0.0861748,145,145,0,2489,4681,8,515,1248,1154,145,17538,4944,32461,28697686,0,0,633,628
396,2,997,7610,296,3746,3568,10458,10384,248712,314400,157200,2510,78,0,0,1032,0,740,252,0,26656.8,0.084469,78,78,0,3568,3746,38,258,1528,904,78,7985,860,19916,11264260,0,0,220,169
396,3,1001,7709,293,3340,4076,10388,10263,248564,331840,165920,2601,99,0,0,991,0,752,224,0,26804.8,0.0824609,99,99,0,4076,3340,56,237,1669,833,99,7452,846,17088,10772544,0,0,56,296
396,4,1001,7627,531,4707,2389,10369,10168,248760,305880,152940,2534,150,0,0,1009,0,714,265,0,26608.8,0.084383,150,150,0,2389,4707,7,524,1184,1200,150,15924,2831,33942,27899769,0,0,471,596
397,1,1001,7731,537,4703,2491,10347,10055,248914,327800,163900,2682,173,0,0,1041,0,727,279,0,26454.8,0.0893864,173,173,0,2491,4703,6,531,1282,1227,173,17670,5058,32507,29950331,0,0,640,645
397,2,999,7652,303,3758,3591,10452,10294,248713,321160,160580,2606,100,0,0,1032,0,727,261,0,26655.8,0.0847861,100,100,0,3591,3758,36,267,1543,963,100,8113,897,20337,11370477,0,0,232,186
397,3,1000,7731,292,3410,4029,10375,10243,248934,334080,167040,2622,84,0,0,983,0,703,258,0,26434.8,0.0807761,84,84,0,4029,3410,59,233,1689,849,84,7694,861,17393,11142571,0,0,60,293
397,4,1000,7727,526,4779,2422,10452,10150,248738,309320,154660,2591,171,0,0,1026,0,688,237,0,26630.8,0.0869908,171,171,0,2422,4779,6,520,1250,1170,171,16141,2843,34291,27498501,0,0,471,587
398,1,1002,7642,541,4684,2417,10307,10074,248974,314600,157300,2605,169,0,0,966,0,756,296,0,26394.8,0.0807039,169,169,0,2417,4684,6,535,1276,1160,169,17432,4959,32374,30309282,0,0,642,642
398,2,998,7714,309,3805,3600,10440,10213,249129,319880,159940,2618,87,0,0,1013,0,677,275,0,26239.8,0.0829984,87,87,0,3600,3805,36,273,1565,966,87,8343,890,20597,11951961,0,0,239,187
398,3,999,7752,320,3406,4026,10434,10305,248347,323160,161580,2522,85,0,0,1043,0,772,250,0,27021.8,0.079127,85,85,0,4026,3406,61,259,1614,823,85,7786,970,17505,11932339,0,0,67,320
398,4,1001,7733,543,4805,2385,10367,10236,249170,318680,159340,2640,151,0,0,975,0,716,255,0,26198.8,0.0860945,151,151,0,2385,4805,6,537,1229,1260,151,16326,2987,34433,28822473,0,0,509,610
399,1,1002,7695,531,4691,2473,10314,10136,248879,301200,150600,2503,139,0,0,1004,0,713,236,0,26489.8,0.0838994,139,139,0,2473,4691,8,523,1191,1173,139,17349,4924,32375,29838331,0,0,631,631
399,2,999,7710,316,3885,3509,10486,10124,249070,312440,156220,2532,89,0,0,969,0,717,255,0,26298.8,0.08203,89,89,0,3509,3885,34,282,1520,923,89,8588,981,21261,12002693,0,0,239,216
399,3,999,7690,324,3445,3921,10411,10256,248834,333480,166740,2651,90,0,0,988,0,798,253,0,26534.8,0.0836172,90,90,0,3921,3445,61,263,1687,874,90,7979,1050,17778,12078691,0,0,73,334
399,4,1000,7722,561,4743,2418,10316,10207,248686,307360,153680,2535,157,0,0,981,0,721,273,0,26682.8,0.0822102,157,157,0,2418,4743,6,555,1211,1167,157,16059,3069,33920,29101714,0,0,532,622
400,1,1002,7726,521,4708,2497,10253,10211,248410,324240,162120,2637,165,0,0,1021,0,732,257,0,26958.8,0.0879474,165,165,0,2497,4708,6,515,1249,1223,165,17291,4783,32344,29137439,0,0,614,615
400,2,1000,7711,340,3961,3410,10419,10102,248651,333800,166900,2635,104,0,0,981,0,727,253,0,26717.8,0.0841722,104,104,0,3410,3961,35,305,1517,1014,104,8792,1084,21780,13583383,0,0,257,235
400,3,999,7720,333,3512,3875,10393,10342,248519,326240,163120,2567,103,0,0,992,0,689,271,0,26849.8,0.0795692,103,103,0,3875,3512,55,278,1610,854,103,8284,977,18276,11775944,0,0,76,337
400,4,999,7777,545,4738,2494,10396,10135,249103,325840,162920,2645,187,0,0,1017,0,680,285,0,26265.8,0.0868127,187,187,0,2494,4738,6,539,1231,1227,187,15922,3119,33773,28458767,0,0,535,637
401,1,1001,7715,521,4678,2516,10313,10293,248736,311840,155920,2593,160,0,0,1007,0,772,245,0,26632.8,0.0831444,160,160,0,2516,4678,9,512,1261,1172,160,17249,4933,32283,29530767,0,0,620,614
401,2,1001,7713,347,4005,3361,10439,10096,248755,327560,163780,2599,93,0,0,986,0,711,273,0,26613.8,0.0800412,93,93,0,3361,4005,35,312,1524,982,93,8914,1071,22211,13963172,0,0,274,231
401,3,1001,7758,353,3532,3873,10322,10313,248598,323160,161580,2572,98,0,0,995,0,698,257,0,26770.8,0.0823006,98,98,0,3873,3532,62,291,1626,848,98,8472,1102,18679,12949361,0,0,83,368
401,4,997,7764,543,4688,2533,10423,10178,248590,322960,161480,2666,162,0,0,996,0,750,262,0,26778.8,0.0806094,162,162,0,2533,4688,4,539,1229,1275,162,15892,3192,33572,28969697,0,0,546,635
402,1,1001,7721,529,4643,2549,10271,10310,248493,308000,154000,2579,144,0,0,983,0,720,256,0,26875.8,0.0854052,144,144,0,2549,4643,12,517,1247,1188,144,17188,4956,32307,29314429,0,0,628,623
402,2,1001,7670,362,3971,3337,10499,10086,248813,318120,159060,2555,109,0,0,953,0,728,269,0,26555.8,0.0812485,109,109,0,3337,3971,35,327,1477,969,109,8938,1097,22348,14405309,0,0,291,243
402,3,1001,7752,351,3571,3830,10324,10211,248837,339680,169840,2667,106,0,0,1023,0,756,274,0,26531.8,0.0828405,106,106,0,3830,3571,55,296,1641,920,106,8700,1185,18985,13369307,0,0,89,370
402,4,997,7770,551,4660,2559,10435,10330,248316,310280,155140,2572,141,0,0,986,0,720,259,0,27052.8,0.0829166,141,141,0,2559,4660,7,544,1265,1166,141,15743,3272,32966,29075660,0,0,571,636
403,1,1001,7748,523,4630,2595,10322,10300,248898,317400,158700,2592,156,0,0,1003,0,717,261,0,26470.8,0.0872589,156,156,0,2595,4630,12,511,1230,1206,156,17196,4734,32432,28449987,0,0,614,620
403,2,1001,7679,365,3930,3384,10450,10109,249171,331320,165660,2615,114,0,0,987,0,702,274,0,26197.8,0.0834771,114,114,0,3384,3930,36,329,1425,1076,114,8917,1113,22326,14835979,0,0,308,240
403,3,1001,7735,358,3571,3806,10316,10176,248866,324920,162460,2614,113,0,0,976,0,721,272,0,26502.8,0.0781081,113,113,0,3806,3571,57,301,1607,894,113,8848,1285,19162,14068246,0,0,94,381
403,4,997,7700,562,4572,2566,10418,10372,249180,320560,160280,2619,173,0,0,926,0,715,281,0,26188.8,0.0871882,173,173,0,2566,4572,10,552,1249,1197,173,15593,3459,32562,29606179,0,0,588,643
404,1,1000,7736,542,4628,2566,10362,10401,248796,323960,161980,2621,171,0,0,981,0,718,273,0,26572.8,0.0833987,171,171,0,2566,4628,13,529,1259,1191,171,17203,4609,32396,29209857,0,0,641,632
404,2,1002,7574,383,3898,3293,10462,10182,249034,323400,161700,2592,104,0,0,950,0,766,286,0,26334.8,0.0790708,104,104,0,3293,3898,33,350,1476,1012,104,8987,1182,22365,15548717,0,0,318,259
404,3,1001,7751,359,3553,3839,10281,10078,248637,322160,161080,2540,97,0,0,1039,0,762,263,0,26731.8,0.081567,97,97,0,3839,3553,66,293,1562,881,97,8854,1305,19187,14344790,0,0,109,390
404,4,997,7687,550,4526,2611,10450,10456,248935,323080,161540,2563,174,0,0,952,0,708,260,0,26433.8,0.0816969,174,174,0,2611,4526,9,541,1220,1169,174,15406,3529,32208,29775799,0,0,600,633
405,1,999,7740,534,4602,2604,10426,10252,248968,313600,156800,2566,146,0,0,1010,0,736,269,0,26400.8,0.0820248,146,146,0,2604,4602,12,522,1261,1159,146,16973,4583,31985,29620353,0,0,645,621
405,2,1001,7669,404,3916,3349,10386,10154,248887,317360,158680,2505,115,0,0,1009,0,680,236,0,26481.8,0.0814309,115,115,0,3349,3916,29,375,1444,946,115,9052,1271,22307,16643426,0,0,337,287
405,3,1001,7752,356,3542,3854,10262,9977,249073,330280,165140,2645,109,0,0,1009,0,736,271,0,26295.8,0.0829766,109,109,0,3854,3542,60,296,1592,944,109,8869,1319,19066,14280533,0,0,107,387
405,4,999,7687,566,4455,2666,10510,10348,248680,322720,161360,2584,163,0,0,981,0,689,292,0,26688.8,0.081818,163,163,0,2666,4455,12,554,1231,1190,163,15191,3862,31782,30943267,0,0,621,675
406,1,999,7731,543,4560,2628,10438,10251,248797,315240,157620,2600,160,0,0,987,0,722,273,0,26571.8,0.0841861,160,160,0,2628,4560,15,528,1284,1156,160,16778,4686,31703,30389334,0,0,657,635
406,2,1001,7620,413,3813,3394,10314,10240,248826,318800,159400,2617,125,0,0,998,0,774,272,0,26542.8,0.0834439,125,125,0,3394,3813,31,382,1489,1003,125,8820,1367,21945,17458130,0,0,350,297
406,3,1002,7677,380,3538,3759,10331,10063,248753,327480,163740,2586,110,0,0,949,0,766,261,0,26615.8,0.0796165,110,110,0,3759,3538,62,318,1604,872,110,8951,1465,19201,15051900,0,0,109,414
406,4,998,7746,565,4458,2723,10444,10297,248746,318720,159360,2585,163,0,0,1064,0,752,252,0,26622.8,0.0826994,163,163,0,2723,4458,16,549,1277,1145,163,15048,3799,31553,30548065,0,0,632,653
407,1,999,7771,557,4544,2670,10428,10230,248859,324720,162360,2635,169,0,0,1013,0,697,275,0,26509.8,0.0842905,169,169,0,2670,4544,14,543,1264,1202,169,16706,4892,31656,31440090,0,0,668,664
407,2,1002,7588,428,3743,3417,10291,10253,248323,316200,158100,2553,116,0,0,996,0,772,257,0,27045.8,0.0832583,116,116,0,3417,3743,35,393,1448,989,116,8786,1367,21855,17293836,0,0,376,296
407,3,1002,7612,389,3599,3624,10246,10248,248654,324280,162140,2539,105,0,0,914,0,724,254,0,26714.8,0.0812744,105,105,0,3624,3599,61,328,1556,878,105,9228,1560,19606,15475030,0,0,119,431
407,4,997,7765,566,4432,2767,10464,10193,249044,322320,161160,2658,188,0,0,1025,0,736,271,0,26324.8,0.0835302,188,188,0,2767,4432,19,547,1357,1113,188,14783,3794,30891,30605065,0,0,652,649
408,1,1001,7810,572,4536,2702,10461,10117,249312,316880,158440,2610,156,0,0,1013,0,717,258,0,26056.8,0.0816388,156,156,0,2702,4536,15,557,1298,1156,156,16529,5070,31536,31833205,0,0,683,686
408,2,1000,7604,419,3708,3477,10353,10285,248898,312000,156000,2520,134,0,0,1009,0,724,267,0,26470.8,0.0855337,134,134,0,3477,3708,30,389,1438,948,134,8691,1432,21616,17339351,0,0,380,297
408,3,1001,7653,395,3571,3687,10219,10287,248679,334560,167280,2564,131,0,0,1019,0,712,265,0,26689.8,0.0823817,131,131,0,3687,3571,54,341,1494,939,131,9360,1629,19727,15907166,0,0,126,434
408,4,998,7754,589,4432,2733,10478,10240,248823,312080,156040,2582,156,0,0,984,0,747,250,0,26545.8,0.0816727,156,156,0,2733,4432,17,572,1317,1109,156,14743,4073,30745,32159282,0,0,665,680
409,1,1001,7714,579,4506,2629,10432,10189,248537,321680,160840,2598,179,0,0,978,0,782,290,0,26831.8,0.0822291,179,179,0,2629,4506,14,565,1286,1133,179,16222,5115,31061,31847687,0,0,681,685
409,2,1000,7534,399,3686,3449,10385,10275,249143,321120,160560,2552,128,0,0,964,0,763,270,0,26225.8,0.0848421,128,128,0,3449,3686,20,379,1491,933,128,8563,1433,21276,16568517,0,0,369,281
409,3,1001,7563,382,3590,3591,10219,10431,248628,325000,162500,2603,108,0,0,982,0,777,296,0,26740.8,0.0797757,108,108,0,3591,3590,48,334,1591,904,108,9554,1616,19938,15688956,0,0,131,419
409,4,998,7777,590,4421,2766,10480,10353,248480,317160,158580,2588,184,0,0,969,0,691,257,0,26888.8,0.0850607,184,184,0,2766,4421,16,574,1273,1131,184,14610,4076,30433,32777847,0,0,656,685
410,1,1001,7699,581,4433,2685,10436,10228,249066,317520,158760,2562,164,0,0,1001,0,748,269,0,26302.8,0.0834113,164,164,0,2685,4433,13,568,1255,1143,164,16011,5257,30811,32386111,0,0,686,687
410,2,1000,7552,398,3703,3451,10422,10302,248882,321200,160600,2535,120,0,0,953,0,684,252,0,26486.8,0.0816696,120,120,0,3451,3703,22,376,1444,971,120,8588,1441,21436,16647763,0,0,357,280
410,3,1001,7522,396,3541,3585,10260,10319,248730,315720,157860,2496,109,0,0,989,0,793,236,0,26638.8,0.0822792,109,109,0,3585,3541,45,351,1494,893,109,9552,1673,19787,15611224,0,0,130,436
410,4,998,7763,574,4392,2797,10423,10369,248821,334320,167160,2634,189,0,0,1011,0,760,264,0,26547.8,0.0847798,189,189,0,2797,4392,11,563,1329,1116,189,14404,4123,29958,32547404,0,0,652,686
411,1,1001,7592,577,4386,2629,10461,10220,248718,321000,160500,2582,181,0,0,932,0,763,278,0,26650.8,0.0828381,181,181,0,2629,4386,12,565,1266,1135,181,15651,5153,30469,31114134,0,0,661,664
411,2,999,7649,421,3753,3475,10356,10354,248509,316680,158340,2515,111,0,0,995,0,667,230,0,26859.8,0.0824619,111,111,0,3475,3753,27,394,1468,936,111,8680,1509,21688,18193611,0,0,372,292
411,3,1002,7538,385,3564,3589,10266,10272,248491,312200,156100,2523,120,0,0,1014,0,733,265,0,26877.8,0.0843746,120,120,0,3589,3564,49,336,1512,891,120,9611,1685,19787,15450098,0,0,126,430
411,4,998,7635,584,4325,2726,10449,10258,248775,315560,157780,2608,155,0,0,915,0,754,288,0,26593.8,0.0794082,155,155,0,2726,4325,13,571,1330,1123,155,14034,4149,29304,32950229,0,0,642,701
412,1,1001,7502,583,4310,2609,10452,10327,248816,314520,157260,2526,174,0,0,920,0,767,243,0,26552.8,0.0830241,174,174,0,2609,4310,11,572,1250,1102,174,15150,5245,29725,32002636,0,0,676,664
412,2,1000,7669,424,3731,3514,10463,10204,248701,326440,163220,2624,129,0,0,1030,0,697,311,0,26667.8,0.0848167,129,129,0,3514,3731,29,395,1541,954,129,8648,1542,21482,18410134,0,0,376,287
412,3,1001,7503,377,3591,3535,10333,10084,248728,320800,160400,2573,107,0,0,981,0,731,285,0,26640.8,0.0860915,107,107,0,3535,3591,49,328,1566,900,107,9771,1622,19749,15074578,0,0,118,423
412,4,998,7641,567,4275,2799,10447,10246,248603,316120,158060,2499,167,0,0,1016,0,748,264,0,26765.8,0.0842748,167,167,0,2799,4275,17,550,1234,1098,167,13811,4095,28844,31412945,0,0,606,680
413,1,1002,7540,570,4336,2634,10430,10264,249104,309000,154500,2476,160,0,0,995,0,696,260,0,26264.8,0.0844231,160,160,0,2634,4336,17,553,1248,1068,160,14953,5062,29575,31460503,0,0,670,658
413,2,999,7777,414,3812,3551,10406,10155,248944,326440,163220,2630,130,0,0,1035,0,679,250,0,26424.8,0.0816927,130,130,0,3551,3812,33,381,1552,948,130,8895,1506,22043,18211892,0,0,369,290
413,3,1001,7559,383,3642,3534,10392,9993,248734,316560,158280,2488,120,0,0,1015,0,723,236,0,26634.8,0.0830447,120,120,0,3534,3642,43,340,1505,863,120,10029,1621,20221,15402773,0,0,118,432
413,4,998,7652,592,4290,2770,10506,10126,248652,327240,163620,2657,193,0,0,1007,0,710,285,0,26716.8,0.0846696,193,193,0,2770,4290,11,581,1383,1081,193,13893,4148,28976,33031429,0,0,635,707
414,1,1001,7551,584,4330,2637,10463,10313,248840,315880,157940,2597,180,0,0,973,0,686,276,0,26528.8,0.0849992,180,180,0,2637,4330,19,565,1309,1108,180,14957,5265,29597,32170870,0,0,695,671
414,2,999,7706,430,3773,3503,10411,10205,248864,320840,160420,2613,134,0,0,975,0,754,291,0,26504.8,0.0809483,134,134,0,3503,3773,34,396,1508,971,134,8928,1639,22051,19100052,0,0,378,310
414,3,1001,7544,375,3730,3439,10333,10021,248741,311880,155940,2534,111,0,0,965,0,720,260,0,26627.8,0.0841381,111,111,0,3439,3730,41,334,1517,906,111,10238,1586,20702,15294916,0,0,116,427
414,4,999,7632,592,4233,2807,10509,10067,248751,311000,155500,2577,167,0,0,1005,0,741,285,0,26617.8,0.0816427,167,167,0,2807,4233,13,579,1315,1095,167,13693,4331,28434,33704819,0,0,643,713
415,1,1001,7560,578,4256,2726,10455,10273,248874,313160,156580,2527,168,0,0,1031,0,764,257,0,26494.8,0.0839836,168,168,0,2726,4256,17,561,1250,1109,168,14590,5131,29109,32010427,0,0,674,668
415,2,1000,7632,442,3766,3424,10409,10249,248731,321640,160820,2542,108,0,0,968,0,775,266,0,26637.8,0.0826105,108,108,0,3424,3766,42,400,1476,958,108,8907,1662,21908,19971569,0,0,392,317
415,3,1001,7525,391,3733,3401,10333,9991,248544,321800,160900,2551,109,0,0,989,0,745,265,0,26824.8,0.0853782,109,109,0,3401,3733,47,344,1479,963,109,10328,1699,20987,16504377,0,0,130,448
415,4,998,7577,581,4220,2776,10460,10181,248671,304640,152320,2520,174,0,0,925,0,714,266,0,26697.8,0.0855876,174,174,0,2776,4220,15,566,1285,1061,174,13664,4200,28338,32752432,0,0,645,685
416,1,1002,7644,587,4267,2790,10446,10131,248875,301880,150940,2510,170,0,0,1017,0,703,229,0,26493.8,0.0846045,170,170,0,2790,4267,18,569,1286,1054,170,14611,5066,29167,32039841,0,0,674,681
416,2,999,7549,437,3753,3359,10450,10374,248510,333680,166840,2632,150,0,0,928,0,731,282,0,26858.8,0.0828185,150,150,0,3359,3753,49,388,1516,966,150,8983,1616,21900,19694455,0,0,384,310
416,3,1001,7487,387,3785,3315,10346,10133,248707,309800,154900,2501,112,0,0,934,0,721,250,0,26661.8,0.0833585,112,112,0,3315,3785,41,346,1486,903,112,10529,1663,21504,16176339,0,0,130,441
416,4,998,7609,579,4207,2823,10417,10256,248925,325840,162920,2562,191,0,0,1012,0,722,258,0,26443.8,0.087637,191,191,0,2823,4207,14,565,1283,1088,191,13760,4134,28309,32879147,0,0,633,660
417,1,1002,7606,582,4271,2753,10471,10114,248932,319400,159700,2608,178,0,0,952,0,728,263,0,26436.8,0.0877625,178,178,0,2753,4271,18,564,1313,1117,178,14595,4914,29086,31873754,0,0,661,673
417,2,999,7530,450,3768,3312,10487,10347,248764,315000,157500,2457,127,0,0,972,0,738,254,0,26604.8,0.0804925,127,127,0,3312,3768,45,405,1415,915,127,9085,1718,22153,20253252,0,0,395,332
417,3,1001,7541,398,3860,3283,10331,10198,249023,316560,158280,2477,122,0,0,989,0,697,236,0,26345.8,0.0860612,122,122,0,3283,3860,33,365,1404,951,122,10918,1797,22393,16975469,0,0,140,458
417,4,998,7589,553,4265,2771,10418,10398,248415,311400,155700,2552,155,0,0,977,0,737,260,0,26953.8,0.0811556,155,155,0,2771,4265,15,538,1337,1060,155,13834,4082,28464,32019782,0,0,622,619
418,1,1001,7665,584,4243,2838,10431,10212,248764,313680,156840,2507,164,0,0,1008,0,694,256,0,26604.8,0.08277,164,164,0,2838,4243,22,562,1284,1059,164,14393,4980,28738,32431266,0,0,672,681
418,2,999,7600,441,3875,3284,10437,10430,248886,314800,157400,2546,116,0,0,987,0,677,240,0,26482.8,0.0844595,116,116,0,3284,3875,38,403,1456,974,116,9456,1682,22890,20427538,0,0,390,329
418,3,1002,7553,408,3931,3214,10370,10275,248786,321520,160760,2576,121,0,0,972,0,703,258,0,26582.8,0.0832251,121,121,0,3214,3931,36,372,1444,1011,121,11170,1952,23091,17697287,0,0,144,473
418,4,998,7600,553,4320,2727,10412,10275,249095,316880,158440,2547,173,0,0,978,0,688,277,0,26273.8,0.0865567,173,173,0,2727,4320,13,540,1327,1047,173,14001,4072,28921,30921620,0,0,619,621
419,1,1000,7710,574,4211,2925,10410,10399,248527,318480,159240,2614,178,0,0,1024,0,720,257,0,26841.8,0.0848149,178,178,0,2925,4211,23,551,1358,1078,178,14081,4878,28262,31125699,0,0,659,668
419,2,1000,7619,430,3885,3304,10476,10385,248518,328200,164100,2589,156,0,0,1004,0,723,262,0,26850.8,0.0841256,156,156,0,3304,3885,36,394,1468,965,156,9548,1599,23076,19787380,0,0,363,319
419,3,1002,7508,412,3971,3125,10360,10325,249070,312000,156000,2489,110,0,0,998,0,770,273,0,26298.8,0.0826784,110,110,0,3125,3971,32,380,1421,958,110,11318,1994,23473,18048108,0,0,149,478
419,4,998,7606,549,4369,2688,10449,10266,248749,316160,158080,2584,174,0,0,997,0,714,279,0,26619.8,0.0829139,174,174,0,2688,4369,11,538,1312,1098,174,14213,4031,29166,30271344,0,0,618,633
420,1,999,7716,564,4211,2941,10425,10394,248694,321360,160680,2644,185,0,0,1006,0,711,290,0,26674.8,0.0842808,185,185,0,2941,4211,27,537,1362,1097,185,13832,4835,27812,30565562,0,0,640,657
420,2,1002,7651,425,3988,3238,10519,10372,248774,311640,155820,2508,120,0,0,1008,0,738,239,0,26594.8,0.0818122,120,120,0,3238,3988,40,385,1442,946,120,9795,1606,23343,19719513,0,0,354,312
420,3,1002,7474,402,4036,3036,10386,10271,248714,309720,154860,2508,145,0,0,978,0,753,257,0,26654.8,0.0842909,145,145,0,3036,4036,26,376,1390,973,145,11564,1936,24022,17157539,0,0,146,462
420,4,997,7580,534,4430,2616,10503,10210,249110,316200,158100,2575,159,0,0,965,0,720,271,0,26258.8,0.0841971,159,159,0,2616,4430,15,519,1298,1118,159,14474,3901,29373,29835608,0,0,591,615
421,1,1000,7619,542,4184,2893,10450,10216,248831,313200,156600,2541,162,0,0,941,0,751,287,0,26537.8,0.0830058,162,162,0,2893,4184,24,518,1350,1029,162,13719,4572,27639,28867628,0,0,604,629
421,2,1001,7679,438,4052,3189,10451,10301,248714,317200,158600,2586,117,0,0,1003,0,723,253,0,26654.8,0.085338,117,117,0,3189,4052,44,394,1442,1027,117,10235,1702,23980,20851977,0,0,372,322
421,3,1002,7412,398,4104,2910,10428,10332,248836,321640,160820,2577,126,0,0,931,0,718,275,0,26532.8,0.0860608,126,126,0,2910,4104,23,375,1434,1017,126,11885,2120,24540,17414583,0,0,141,464
421,4,997,7654,545,4415,2694,10491,10181,248533,310760,155380,2523,163,0,0,1044,0,713,256,0,26835.8,0.0830448,163,163,0,2694,4415,15,530,1290,1070,163,14644,4093,29576,30031553,0,0,608,626
422,1,1000,7628,531,4174,2923,10459,10230,248849,319560,159780,2555,171,0,0,993,0,734,251,0,26519.8,0.084731,171,171,0,2923,4174,17,514,1340,1044,171,13607,4537,27462,28432133,0,0,594,629
422,2,1002,7687,453,4146,3088,10539,10174,249273,330960,165480,2621,145,0,0,1003,0,725,271,0,26095.8,0.0840314,145,145,0,3088,4146,39,414,1503,973,145,10693,1706,24992,21162334,0,0,376,341
422,3,1002,7459,394,4140,2925,10419,10350,249002,296440,148220,2405,100,0,0,1009,0,708,253,0,26366.8,0.0824921,100,100,0,2925,4140,27,367,1334,971,100,11956,2165,24552,17314553,0,0,146,462
422,4,996,7633,549,4509,2575,10512,10278,248485,313080,156540,2643,157,0,0,936,0,709,247,0,26883.8,0.0863552,157,157,0,2575,4509,11,538,1315,1171,157,15176,4073,30427,29947537,0,0,612,621
423,1,999,7693,541,4141,3011,10473,10103,248675,322800,161400,2618,158,0,0,1060,0,719,274,0,26693.8,0.0829883,158,158,0,3011,4141,16,525,1353,1107,158,13619,4658,27344,29487898,0,0,616,642
423,2,1002,7657,453,4226,2978,10525,10225,248596,312240,156120,2564,126,0,0,961,0,746,246,0,26772.8,0.0788487,126,126,0,2978,4226,37,416,1381,1057,126,11067,1675,25512,21283292,0,0,372,353
423,3,1003,7437,393,4185,2859,10471,10352,248646,305400,152700,2538,129,0,0,1014,0,761,275,0,26722.8,0.0889446,129,129,0,2859,4185,24,369,1374,1035,129,12219,2149,25160,16500592,0,0,151,459
423,4,996,7638,546,4511,2581,10512,10259,248866,311440,155720,2517,169,0,0,991,0,714,273,0,26502.8,0.0858686,169,169,0,2581,4511,11,535,1230,1118,169,15209,4032,30446,29635595,0,0,613,608
424,1,999,7693,535,4140,3018,10470,10142,248960,309240,154620,2609,154,0,0,987,0,704,283,0,26408.8,0.0826944,154,154,0,3018,4140,12,523,1425,1030,154,13428,4599,26981,29101802,0,0,613,626
424,2,1003,7701,451,4251,2999,10476,10113,249070,314560,157280,2563,132,0,0,1027,0,714,268,0,26298.8,0.0857441,132,132,0,2999,4251,32,419,1374,1057,132,11335,1710,25864,20514802,0,0,369,352
424,3,1003,7426,403,4278,2745,10507,10328,248971,314480,157240,2575,117,0,0,961,0,704,270,0,26397.8,0.0875008,117,117,0,2745,4278,26,377,1372,1086,117,12789,2267,26215,17287812,0,0,166,469
424,4,995,7625,523,4607,2495,10442,10223,248635,318120,159060,2581,169,0,0,991,0,745,258,0,26733.8,0.0850974,169,169,0,2495,4607,12,511,1304,1108,169,15703,3881,31069,27920594,0,0,582,585
425,1,1001,7594,524,4150,2920,10439,10344,248561,314640,157320,2533,161,0,0,919,0,764,251,0,26807.8,0.0853989,161,161,0,2920,4150,19,505,1343,1029,161,13386,4327,26819,27735181,0,0,587,601
