Rel_ID,Rel_start_time,Rel_scheduled_end_time,Rel_type (0 = transitory 1 = informal 2 = marital),Original_node_ID,A_ID,A_is_infected,A_gender,A_age,A_total_num_active_rels,A_num_active_transitory_rels,A_num_active_informal_rels,A_num_active_marital_rels,A_num_lifetime_rels,A_num_rels_last_6_mo,A_extra_relational_bitmask,A_is_circumcised,A_has_STI_coinfection,A_is_superspreader,B_ID,B_is_infected,B_gender,B_age,B_total_num_active_rels,B_num_active_transitory_rels,B_num_active_informal_rels,B_num_active_marital_rels,B_num_lifetime_rels,B_num_rels_last_6_mo,B_extra_relational_bitmask,B_is_circumcised,B_has_STI_coinfection,B_is_superspreader,A_IndividualProperties,B_IndividualProperties,A_CD4_count,B_CD4_count,A_viral_load,B_viral_load,A_HIV_disease_stage,B_HIV_disease_stage,A_STI_CoInfection,B_STI_CoInfection,A_HIV_Tested_Positive,B_HIV_Tested_Positive,A_HIV_Received_Results,B_HIV_Received_Results
6926,959,1896.18,1,1,12213,0,0,30.0506,1,0,1,0,4,2,0,0,0,0,15238,0,1,27.0377,1,0,1,0,3,1,0,0,0,0,Accessibility-Yes,Accessibility-Yes,540.55,540.55,-1,-1,0,0,0,0,0,0,NEGATIVE,NEGATIVE
6927,959,1434.38,1,1,7715,0,0,32.799,1,0,1,0,2,1,0,0,0,0,9249,0,1,23.0869,1,0,1,0,3,2,0,0,0,0,Accessibility-Yes,Accessibility-No,540.55,540.55,-1,-1,0,0,0,0,0,0,NEGATIVE,NEGATIVE
6928,959,1801.9,1,1,1387,0,0,33.254,1,0,1,0,2,1,0,0,0,0,9689,0,1,19.3143,1,0,1,0,3,2,0,0,0,0,Accessibility-Yes,Accessibility-Yes,540.55,540.55,-1,-1,0,0,0,0,0,0,NEGATIVE,NEGATIVE
6929,959,1800.29,1,1,5611,0,0,31.6921,1,0,1,0,3,1,0,0,0,0,2282,1,1,21.6759,1,0,1,0,3,1,0,0,0,0,Accessibility-Yes,Accessibility-Yes,540.55,444.605,-1,10000,0,2,0,0,0,1,NEGATIVE,POSITIVE
6930,959,1450.2,1,1,2867,0,0,40.6182,1,0,1,0,3,2,0,0,0,0,14017,0,1,27.9489,1,0,1,0,4,1,0,0,0,0,Accessibility-No,Accessibility-Yes,540.55,540.55,-1,-1,0,0,0,0,0,0,NEGATIVE,NEGATIVE
6931,959,1358.03,1,1,6526,0,0,20.508,1,0,1,0,3,1,0,0,0,0,1265,1,1,23.0008,1,0,1,0,2,1,0,0,0,0,Accessibility-No,Accessibility-Yes,540.55,444.854,-1,10000,0,2,0,0,0,1,NEGATIVE,POSITIVE
6932,959,2038.04,1,1,9631,0,0,18.6945,1,0,1,0,1,1,0,0,0,0,772,0,1,16.3143,1,0,1,0,1,1,0,0,0,0,Accessibility-Yes,Accessibility-Yes,540.55,540.55,-1,-1,0,0,0,0,0,0,NEGATIVE,NEGATIVE
6933,959,1757.23,1,1,8123,0,0,38.358,1,0,1,0,3,3,0,0,0,0,14881,0,1,20.2174,1,0,1,0,3,1,0,0,0,0,Accessibility-Yes,Accessibility-Yes,540.55,540.55,-1,-1,0,0,0,0,0,0,NEGATIVE,NEGATIVE
6934,959,1869.93,1,1,10827,0,0,19.7418,1,0,1,0,3,1,0,0,0,0,10775,1,1,17.5755,1,0,1,0,2,1,0,0,0,0,Accessibility-Yes,Accessibility-Yes,540.55,468.598,-1,10000,0,2,0,0,0,1,NEGATIVE,POSITIVE
6935,959,1899.85,1,1,2044,0,0,42.7432,1,0,1,0,2,1,0,0,0,0,10811,0,1,26.4215,1,0,1,0,2,1,0,0,0,0,Accessibility-Yes,Accessibility-No,540.55,540.55,-1,-1,0,0,0,0,0,0,NEGATIVE,NEGATIVE
6936,959,1547.32,1,1,5755,0,0,21.1947,1,0,1,0,3,2,0,0,0,0,6499,0,1,16.8971,1,0,1,0,1,1,0,0,0,0,Accessibility-No,Accessibility-Yes,540.55,540.55,-1,-1,0,0,0,0,0,0,NEGATIVE,NEGATIVE
6937,959,1894.51,1,1,11432,0,0,49.414,1,0,1,0,1,1,0,0,0,0,11122,1,1,45.3438,1,0,1,0,2,1,0,0,0,0,Accessibility-Yes,Accessibility-Yes,540.55,300.923,-1,10000,0,2,0,0,0,1,NEGATIVE,POSITIVE
6938,959,1342.85,1,1,16066,1,0,25.9127,1,0,1,0,3,2,0,0,0,0,12924,1,1,20.5796,1,0,1,0,3,1,0,0,0,0,Accessibility-No,Accessibility-No,361.861,204.172,10000,10000,2,2,0,0,1,1,POSITIVE,POSITIVE
6939,959,1282.17,1,1,3504,0,0,45.6605,1,0,1,0,3,1,0,0,0,0,4657,0,1,35.9352,1,0,1,0,2,1,0,0,0,0,Accessibility-Yes,Accessibility-Yes,540.55,540.55,-1,-1,0,0,0,0,0,0,NEGATIVE,NEGATIVE
6940,959,1270.88,1,1,9823,0,0,18.1321,1,0,1,0,1,1,0,0,0,0,3429,0,1,16.8301,1,0,1,0,2,1,0,0,0,0,Accessibility-No,Accessibility-Yes,540.55,540.55,-1,-1,0,0,0,0,0,0,NEGATIVE,NEGATIVE
6941,959,1144.16,1,1,13904,0,0,17.1376,1,0,1,0,4,2,0,0,0,0,12263,0,1,21.6306,1,0,1,0,4,3,0,0,0,0,Accessibility-No,Accessibility-Yes,540.55,540.55,-1,-1,0,0,0,0,0,0,NEGATIVE,NEGATIVE
6942,959,1705.41,1,1,2149,1,0,27.9012,1,0,1,0,2,1,0,0,0,0,3489,1,1,16.9614,1,0,1,0,2,1,0,0,0,0,Accessibility-No,Accessibility-Yes,475.535,289.392,10000,10000,2,2,0,0,1,1,POSITIVE,POSITIVE
6943,959,1551.62,1,1,4819,0,0,20.162,1,0,1,0,3,1,0,0,0,0,15575,1,1,19.3423,1,0,1,0,4,2,0,0,0,0,Accessibility-Yes,Accessibility-Yes,540.55,445.968,-1,10000,0,2,0,0,0,1,NEGATIVE,POSITIVE
6944,959,1667.65,1,1,12254,1,0,34.9673,1,0,1,0,3,1,0,0,0,0,11056,0,1,39.1099,1,0,1,0,1,1,0,0,0,0,Accessibility-Yes,Accessibility-Yes,390.873,540.55,10000,-1,2,0,0,0,1,0,POSITIVE,NEGATIVE
6945,959,1675.07,1,1,15174,0,0,26.4764,1,0,1,0,4,1,0,0,0,0,11872,0,1,35.0059,1,0,1,0,1,1,0,0,0,0,Accessibility-No,Accessibility-Yes,540.55,540.55,-1,-1,0,0,0,0,0,0,NEGATIVE,NEGATIVE
6946,959,1701.28,1,1,2663,1,0,31.9436,1,0,1,0,2,1,0,0,0,0,11148,1,1,20.381,1,0,1,0,4,1,0,0,0,0,Accessibility-Yes,Accessibility-No,281.029,426.905,10000,10000,2,2,0,0,1,1,POSITIVE,POSITIVE
6947,959,1118.07,1,1,11620,0,0,35.4929,1,0,1,0,2,1,0,0,0,0,6782,0,1,32.4961,1,0,1,0,3,1,0,0,0,0,Accessibility-Yes,Accessibility-Yes,540.55,540.55,-1,-1,0,0,0,0,0,0,NEGATIVE,NEGATIVE
6948,959,1559.21,1,1,14410,0,0,16.7674,1,0,1,0,3,1,0,0,0,0,5205,0,1,20.3645,1,0,1,0,4,1,0,0,0,0,Accessibility-Yes,Accessibility-No,540.55,540.55,-1,-1,0,0,0,0,0,0,NEGATIVE,NEGATIVE
6949,959,1655,1,1,11979,0,0,37.7609,1,0,1,0,3,1,0,0,0,0,4219,0,1,26.8927,1,0,1,0,4,1,0,0,0,0,Accessibility-Yes,Accessibility-Yes,540.55,540.55,-1,-1,0,0,0,0,0,0,NEGATIVE,NEGATIVE
6950,959,1751.95,1,1,12098,0,0,28.6292,1,0,1,0,4,2,0,0,0,0,60,0,1,24.9641,1,0,1,0,4,2,0,0,0,0,Accessibility-Yes,Accessibility-Yes,540.55,540.55,-1,-1,0,0,0,0,0,0,NEGATIVE,NEGATIVE
6951,959,1417.63,1,1,1880,0,0,39.9144,1,0,1,0,2,1,0,0,0,0,5565,0,1,35.5479,1,0,1,0,2,1,0,0,0,0,Accessibility-No,Accessibility-No,540.55,540.55,-1,-1,0,0,0,0,0,0,NEGATIVE,NEGATIVE
6952,959,1972.13,1,1,4622,0,0,23.5682,1,0,1,0,3,1,0,0,0,0,12195,0,1,23.3185,1,0,1,0,2,1,0,0,0,0,Accessibility-Yes,Accessibility-Yes,540.55,540.55,-1,-1,0,0,0,0,0,0,NEGATIVE,NEGATIVE
6953,959,2154.6,1,1,14128,1,0,23.9382,1,0,1,0,3,1,0,0,0,0,16343,1,1,24.605,1,0,1,0,2,1,0,0,0,0,Accessibility-Yes,Accessibility-Yes,460.147,400.021,10000,10000,2,2,0,0,1,1,POSITIVE,POSITIVE
6954,959,1759.16,1,1,6322,1,0,44.9543,1,0,1,0,2,1,0,0,0,0,2343,0,1,35.0719,1,0,1,0,2,1,0,0,0,0,Accessibility-Yes,Accessibility-Yes,237.279,540.55,10000,-1,2,0,0,0,1,0,POSITIVE,NEGATIVE
6955,959,1813.34,1,1,14568,1,0,31.0584,1,0,1,0,2,1,0,0,0,0,12930,1,1,24.3826,1,0,1,0,3,1,0,0,0,0,Accessibility-Yes,Accessibility-Yes,392.381,481.033,10000,10000,2,2,0,0,1,1,POSITIVE,POSITIVE
6956,959,1221.11,1,1,16559,0,0,33.4489,1,0,1,0,3,1,0,0,0,0,15845,0,1,16.9189,1,0,1,0,1,1,0,0,0,0,Accessibility-No,Accessibility-No,540.55,540.55,-1,-1,0,0,0,0,0,0,NEGATIVE,NEGATIVE
6957,959,2160.83,1,1,1566,0,0,45.0977,1,0,1,0,2,1,0,0,0,0,4377,0,1,23.2711,1,0,1,0,2,1,0,0,0,0,Accessibility-Yes,Accessibility-No,540.55,540.55,-1,-1,0,0,0,0,0,0,NEGATIVE,NEGATIVE
6958,959,1100.79,1,1,7359,1,0,29.8083,1,0,1,0,4,3,0,0,0,0,6275,0,1,28.2709,1,0,1,0,2,1,0,0,0,0,Accessibility-No,Accessibility-No,389.036,540.55,10000,-1,2,0,0,0,1,0,POSITIVE,NEGATIVE
6959,959,1350.74,1,1,10674,0,0,19.0807,1,0,1,0,2,1,0,0,0,0,4629,0,1,22.7848,1,0,1,0,2,1,0,0,0,0,Accessibility-Yes,Accessibility-Yes,540.55,540.55,-1,-1,0,0,0,0,0,0,NEGATIVE,NEGATIVE
6960,959,1510.74,1,1,13069,0,0,28.4069,1,0,1,0,2,1,0,0,0,0,7434,0,1,22.4294,1,0,1,0,2,1,0,0,0,0,Accessibility-Yes,Accessibility-Yes,540.55,540.55,-1,-1,0,0,0,0,0,0,NEGATIVE,NEGATIVE
6961,959,1732.37,1,1,1188,0,0,19.7749,1,0,1,0,3,1,0,0,0,0,1454,0,1,14.9576,1,0,1,0,2,1,0,0,0,0,Accessibility-Yes,Accessibility-Yes,540.55,540.55,-1,-1,0,0,0,0,0,0,NEGATIVE,NEGATIVE
6962,959,1267.14,1,1,7513,1,0,35.1874,1,0,1,0,3,1,0,0,0,0,6156,1,1,25.8638,1,0,1,0,2,1,0,0,0,0,Accessibility-Yes,Accessibility-Yes,280.649,332.387,10000,10000,2,2,0,0,1,1,POSITIVE,POSITIVE
6963,959,1655.62,1,1,13631,0,0,25.5329,1,0,1,0,3,1,0,0,0,0,3382,0,1,20.5855,1,0,1,0,3,1,0,0,0,0,Accessibility-Yes,Accessibility-Yes,540.55,540.55,-1,-1,0,0,0,0,0,0,NEGATIVE,NEGATIVE
6964,959,1985.67,1,1,1217,0,0,24.054,1,0,1,0,3,1,0,0,0,0,219,0,1,32.5249,1,0,1,0,1,1,0,0,0,0,Accessibility-Yes,Accessibility-Yes,540.55,540.55,-1,-1,0,0,0,0,0,0,NEGATIVE,NEGATIVE
6965,959,1876.56,1,1,13184,0,0,48.8153,1,0,1,0,2,1,0,0,0,0,8042,0,1,41.7085,1,0,1,0,2,1,0,0,0,0,Accessibility-Yes,Accessibility-No,540.55,540.55,-1,-1,0,0,0,0,0,0,NEGATIVE,NEGATIVE
6966,959,1793.14,1,1,2660,1,0,27.8368,1,0,1,0,2,1,0,0,0,0,8236,1,1,22.6757,1,0,1,0,3,1,0,0,0,0,Accessibility-Yes,Accessibility-Yes,478.335,435.309,10000,10000,2,2,0,0,1,1,POSITIVE,POSITIVE
6967,959,1962.71,1,1,8081,0,0,17.3018,1,0,1,0,2,1,0,0,0,0,8436,0,1,16.555,1,0,1,0,2,1,0,0,0,0,Accessibility-No,Accessibility-Yes,540.55,540.55,-1,-1,0,0,0,0,0,0,NEGATIVE,NEGATIVE
6968,959,1121.43,1,1,10526,0,0,38.0102,1,0,1,0,3,1,0,0,0,0,8440,0,1,28.9122,1,0,1,0,2,1,0,0,0,0,Accessibility-Yes,Accessibility-Yes,540.55,540.55,-1,-1,0,0,0,0,0,0,NEGATIVE,NEGATIVE
6969,959,1301.78,1,1,14692,0,0,17.6076,1,0,1,0,1,1,0,0,0,0,15271,0,1,16.4475,1,0,1,0,1,1,0,0,0,0,Accessibility-Yes,Accessibility-Yes,540.55,540.55,-1,-1,0,0,0,0,0,0,NEGATIVE,NEGATIVE
6970,959,1588.83,1,1,4263,0,0,27.5492,1,0,1,0,3,1,0,0,0,0,3815,1,1,29.4025,1,0,1,0,2,1,0,0,0,0,Accessibility-Yes,Accessibility-Yes,540.55,451.328,-1,10000,0,2,0,0,0,1,NEGATIVE,POSITIVE
6971,959,1448.9,1,1,15314,1,0,21.6852,1,0,1,0,2,1,0,0,0,0,7293,0,1,17.0284,1,0,1,0,2,1,0,0,0,0,Accessibility-Yes,Accessibility-Yes,447.935,540.55,10000,-1,2,0,0,0,1,0,POSITIVE,NEGATIVE
6972,959,1816.03,1,1,10530,1,0,38.6238,1,0,1,0,2,1,0,0,0,0,4817,0,1,22.9154,1,0,1,0,3,1,0,0,0,0,Accessibility-Yes,Accessibility-Yes,460.765,540.55,10000,-1,2,0,0,0,1,0,POSITIVE,NEGATIVE
6973,959,1826.09,1,1,10686,1,0,21.2912,1,0,1,0,3,2,0,0,0,0,5817,0,1,14.4625,1,0,1,0,2,1,0,0,0,0,Accessibility-No,Accessibility-Yes,433.37,540.55,10000,-1,2,0,0,0,1,0,POSITIVE,NEGATIVE
6974,959,1659.64,1,1,13643,0,0,22.2158,1,0,1,0,2,1,0,0,0,0,16713,0,1,16.4744,1,0,1,0,2,2,0,0,0,0,Accessibility-Yes,Accessibility-No,540.55,540.55,-1,-1,0,0,0,0,0,0,NEGATIVE,NEGATIVE
6975,959,1598.56,1,1,16342,0,0,33.4158,1,0,1,0,4,1,0,0,0,0,9106,1,1,31.1021,1,0,1,0,2,1,0,0,0,0,Accessibility-Yes,Accessibility-No,540.55,429.246,-1,10000,0,2,0,0,0,1,NEGATIVE,POSITIVE
6976,959,1738.29,1,1,1321,0,0,24.084,1,0,1,0,3,1,0,0,0,0,1638,0,1,27.1142,1,0,1,0,4,1,0,0,0,0,Accessibility-No,Accessibility-No,540.55,540.55,-1,-1,0,0,0,0,0,0,NEGATIVE,NEGATIVE
6977,959,1923.98,1,1,4578,0,0,18.1659,1,0,1,0,2,1,0,0,0,0,2076,0,1,16.5835,1,0,1,0,1,1,0,0,0,0,Accessibility-Yes,Accessibility-Yes,540.55,540.55,-1,-1,0,0,0,0,0,0,NEGATIVE,NEGATIVE
6978,959,1706.57,1,1,12294,0,0,25.679,1,0,1,0,4,1,0,0,0,0,3927,0,1,16.588,1,0,1,0,1,1,0,0,0,0,Accessibility-No,Accessibility-Yes,540.55,540.55,-1,-1,0,0,0,0,0,0,NEGATIVE,NEGATIVE
6979,959,1571.83,1,1,8600,0,0,38.1435,1,0,1,0,3,1,0,0,0,0,11022,0,1,27.2238,1,0,1,0,4,1,0,0,0,0,Accessibility-Yes,Accessibility-Yes,540.55,540.55,-1,-1,0,0,0,0,0,0,NEGATIVE,NEGATIVE
6980,959,1989.34,1,1,12784,1,0,33.534,1,0,1,0,3,1,0,0,0,0,9899,1,1,35.8725,1,0,1,0,2,1,0,0,0,0,Accessibility-Yes,Accessibility-Yes,239.57,260.028,10000,10000,2,2,0,0,1,1,POSITIVE,POSITIVE
6981,959,2067.33,1,1,15305,0,0,23.3337,1,0,1,0,4,1,0,0,0,0,3722,0,1,14.5739,1,0,1,0,3,2,0,0,0,0,Accessibility-No,Accessibility-Yes,540.55,540.55,-1,-1,0,0,0,0,0,0,NEGATIVE,NEGATIVE
6982,959,1308.35,1,1,15872,0,0,67.2859,1,0,1,0,1,1,0,0,0,0,8593,1,1,55.4787,1,0,1,0,1,1,0,0,0,0,Accessibility-Yes,Accessibility-Yes,540.55,415.094,-1,10000,0,2,0,0,0,1,NEGATIVE,POSITIVE
6983,959,2080.51,1,1,540,1,0,19.4285,1,0,1,0,2,1,0,0,0,0,13681,0,1,15.4027,1,0,1,0,1,1,0,0,0,0,Accessibility-Yes,Accessibility-No,136.148,540.55,10000,-1,2,0,0,0,1,0,POSITIVE,NEGATIVE
6984,959,1649.76,1,1,594,0,0,19.2882,1,0,1,0,2,1,0,0,0,0,12648,0,1,16.3857,1,0,1,0,1,1,0,0,0,0,Accessibility-Yes,Accessibility-Yes,540.55,540.55,-1,-1,0,0,0,0,0,0,NEGATIVE,NEGATIVE
6985,959,1621.66,1,1,2298,0,0,33.899,1,0,1,0,4,1,0,0,0,0,4782,0,1,26.4142,1,0,1,0,3,1,0,0,0,0,Accessibility-Yes,Accessibility-Yes,540.55,540.55,-1,-1,0,0,0,0,0,0,NEGATIVE,NEGATIVE
6986,959,1813.77,1,1,5061,0,0,17.8299,1,0,1,0,1,1,0,0,0,0,944,0,1,20.7956,1,0,1,0,3,1,0,0,0,0,Accessibility-No,Accessibility-Yes,540.55,540.55,-1,-1,0,0,0,0,0,0,NEGATIVE,NEGATIVE
6987,959,1156.93,1,1,225,0,0,22.147,1,0,1,0,4,1,0,0,0,0,3484,0,1,16.6585,1,0,1,0,2,2,0,0,0,0,Accessibility-No,Accessibility-Yes,540.55,540.55,-1,-1,0,0,0,0,0,0,NEGATIVE,NEGATIVE
6988,959,1657,1,1,10583,1,0,33.5344,1,0,1,0,2,1,0,0,0,0,13510,1,1,20.398,1,0,1,0,5,1,0,0,0,0,Accessibility-Yes,Accessibility-Yes,487.561,395.738,10000,10000,2,2,0,0,1,1,POSITIVE,POSITIVE
6989,959,1332.33,1,1,2139,0,0,36.5801,1,0,1,0,2,1,0,0,0,0,178,0,1,36.5833,1,0,1,0,1,1,0,0,0,0,Accessibility-Yes,Accessibility-Yes,540.55,540.55,-1,-1,0,0,0,0,0,0,NEGATIVE,NEGATIVE
6990,959,1830.01,1,1,4758,0,0,20.0827,1,0,1,0,2,1,0,0,0,0,17382,1,1,21.2295,1,0,1,0,2,1,0,0,0,0,Accessibility-Yes,Accessibility-No,540.55,431.123,-1,10000,0,2,0,0,0,1,NEGATIVE,POSITIVE
6991,959,2125.69,1,1,4340,0,0,32.8259,1,0,1,0,3,1,0,0,0,0,3981,1,1,30.9486,1,0,1,0,3,1,0,0,0,0,Accessibility-Yes,Accessibility-No,540.55,464.603,-1,10000,0,2,0,0,0,1,NEGATIVE,POSITIVE
6992,959,1621.56,1,1,1256,0,0,28.1769,1,0,1,0,4,1,0,0,0,0,9762,0,1,31.9791,1,0,1,0,2,1,0,0,0,0,Accessibility-Yes,Accessibility-Yes,540.55,540.55,-1,-1,0,0,0,0,0,0,NEGATIVE,NEGATIVE
6993,959,1224.79,1,1,1364,0,0,35.8382,1,0,1,0,3,1,0,0,0,0,13398,0,1,35.5639,1,0,1,0,2,1,0,0,0,0,Accessibility-Yes,Accessibility-Yes,540.55,540.55,-1,-1,0,0,0,0,0,0,NEGATIVE,NEGATIVE
6994,959,1501.55,1,1,1446,1,0,30.9514,1,0,1,0,2,1,0,0,0,0,3809,0,1,23.5035,1,0,1,0,3,1,0,0,0,0,Accessibility-Yes,Accessibility-Yes,470.396,540.55,10000,-1,2,0,0,0,1,0,POSITIVE,NEGATIVE
6995,959,1834.62,1,1,4909,0,0,30.1658,1,0,1,0,2,1,0,0,0,0,6678,0,1,24.3314,1,0,1,0,4,2,0,0,0,0,Accessibility-Yes,Accessibility-No,540.55,540.55,-1,-1,0,0,0,0,0,0,NEGATIVE,NEGATIVE
6996,959,2110.36,1,1,6053,0,0,44.0141,1,0,1,0,1,1,0,0,0,0,5423,1,1,32.4077,1,0,1,0,2,1,0,0,0,0,Accessibility-Yes,Accessibility-Yes,540.55,310.204,-1,10000,0,2,0,0,0,1,NEGATIVE,POSITIVE
6997,959,2233.48,1,1,6809,1,0,49.9818,1,0,1,0,1,1,0,0,0,0,12483,0,1,44.7036,1,0,1,0,2,1,0,0,0,0,Accessibility-No,Accessibility-Yes,331.49,540.55,10000,-1,2,0,0,0,1,0,POSITIVE,NEGATIVE
6998,959,1064.28,1,1,1409,0,0,48.4275,1,0,1,0,2,1,0,0,0,0,16911,0,1,41.8064,1,0,1,0,1,1,0,0,0,0,Accessibility-Yes,Accessibility-No,540.55,540.55,-1,-1,0,0,0,0,0,0,NEGATIVE,NEGATIVE
6999,959,1451.4,1,1,12693,1,0,55.6437,1,0,1,0,1,1,0,0,0,0,6121,0,1,52.0727,1,0,1,0,1,1,0,0,0,0,Accessibility-Yes,Accessibility-Yes,246.033,540.55,10000,-1,2,0,0,0,1,0,POSITIVE,NEGATIVE
7000,959,1721.77,1,1,11117,0,0,51.1969,1,0,1,0,2,1,0,0,0,0,1942,0,1,53.2655,1,0,1,0,1,1,0,0,0,0,Accessibility-Yes,Accessibility-Yes,540.55,540.55,-1,-1,0,0,0,0,0,0,NEGATIVE,NEGATIVE
7001,959,1014.04,1,1,12500,0,0,48.1287,1,0,1,0,2,1,0,0,0,0,8449,0,1,40.0672,1,0,1,0,1,1,0,0,0,0,Accessibility-Yes,Accessibility-Yes,540.55,540.55,-1,-1,0,0,0,0,0,0,NEGATIVE,NEGATIVE
7002,959,1685.84,1,1,5674,0,0,70.497,1,0,1,0,1,1,0,0,0,0,9285,0,1,63.083,1,0,1,0,1,1,0,0,0,0,Accessibility-Yes,Accessibility-No,540.55,540.55,-1,-1,0,0,0,0,0,0,NEGATIVE,NEGATIVE
7003,959,2117.38,1,1,1081,0,0,77.0442,1,0,1,0,1,1,0,0,0,0,5892,0,1,79.6987,1,0,1,0,1,1,0,0,0,0,Accessibility-Yes,Accessibility-Yes,540.55,540.55,-1,-1,0,0,0,0,0,0,NEGATIVE,NEGATIVE
7004,959,17027.5,2,1,3534,0,0,57.5236,1,0,0,1,2,1,0,0,0,0,10742,0,1,60.9307,1,0,0,1,1,1,0,0,0,0,Accessibility-Yes,Accessibility-Yes,540.55,540.55,-1,-1,0,0,0,0,0,0,NEGATIVE,NEGATIVE
7005,959,3535.12,2,1,11825,0,0,52.4771,1,0,0,1,1,1,0,0,0,0,14288,1,1,48.7172,1,0,0,1,1,1,0,0,0,0,Accessibility-Yes,Accessibility-Yes,540.55,252.423,-1,10000,0,2,0,0,0,1,NEGATIVE,POSITIVE
7006,959,11864.9,2,1,2821,1,0,51.7831,1,0,0,1,2,1,0,0,0,0,6293,1,1,35.1626,1,0,0,1,3,1,0,0,0,0,Accessibility-Yes,Accessibility-Yes,328.431,372.603,10000,10000,2,2,0,0,1,1,POSITIVE,POSITIVE
7007,959,4040.97,2,1,3124,0,0,51.757,1,0,0,1,1,1,0,0,0,0,8766,0,1,53.3227,1,0,0,1,1,1,0,0,0,0,Accessibility-Yes,Accessibility-Yes,540.55,540.55,-1,-1,0,0,0,0,0,0,NEGATIVE,NEGATIVE
7008,959,3832.6,2,1,433,0,0,44.1586,1,0,0,1,2,1,0,0,0,0,5185,0,1,27.4574,1,0,0,1,2,1,0,0,0,0,Accessibility-Yes,Accessibility-Yes,540.55,540.55,-1,-1,0,0,0,0,0,0,NEGATIVE,NEGATIVE
7009,959,3564.19,2,1,3694,1,0,35.838,1,0,0,1,3,1,0,0,0,0,11093,1,1,31.9503,1,0,0,1,2,1,0,0,0,0,Accessibility-Yes,Accessibility-Yes,354.392,417.556,10000,10000,2,2,0,0,1,1,POSITIVE,POSITIVE
7010,959,7318.13,2,1,8273,0,0,58.2666,1,0,0,1,1,1,0,0,0,0,6454,0,1,44.3154,1,0,0,1,1,1,0,0,0,0,Accessibility-Yes,Accessibility-Yes,540.55,540.55,-1,-1,0,0,0,0,0,0,NEGATIVE,NEGATIVE
7011,959,6449.82,2,1,11185,0,0,58.4956,1,0,0,1,1,1,0,0,0,0,16674,0,1,62.1986,1,0,0,1,2,1,0,0,0,0,Accessibility-Yes,Accessibility-Yes,540.55,540.55,-1,-1,0,0,0,0,0,0,NEGATIVE,NEGATIVE
7012,959,1893.06,2,1,2989,0,0,27.7914,1,0,0,1,2,1,0,0,0,0,12884,1,1,27.3135,1,0,0,1,3,2,0,0,0,0,Accessibility-No,Accessibility-Yes,540.55,326.656,-1,10000,0,2,0,0,0,1,NEGATIVE,POSITIVE
7013,989,1398.9,0,1,10094,0,0,16.974,1,1,0,0,1,1,0,0,0,0,9000,0,1,17.0384,1,1,0,0,3,1,0,0,0,0,Accessibility-Yes,Accessibility-Yes,540.55,540.55,-1,-1,0,0,0,0,0,0,NEGATIVE,NEGATIVE
7014,989,1212.83,0,1,13894,1,0,20.6442,1,1,0,0,2,1,0,0,0,0,6933,0,1,16.1974,1,1,0,0,2,1,0,0,0,0,Accessibility-Yes,Accessibility-Yes,403.38,540.55,10000,-1,2,0,0,0,1,0,POSITIVE,NEGATIVE
7015,989,1481.24,0,1,10634,0,0,20.9782,1,1,0,0,2,1,0,0,0,0,10999,0,1,28.2495,1,1,0,0,2,1,0,0,0,0,Accessibility-Yes,Accessibility-Yes,540.55,540.55,-1,-1,0,0,0,0,0,0,NEGATIVE,NEGATIVE
7016,989,1264.09,0,1,7812,0,0,17.489,1,1,0,0,1,1,0,0,0,0,7888,0,1,20.0111,1,1,0,0,4,2,0,0,0,0,Accessibility-Yes,Accessibility-Yes,540.55,540.55,-1,-1,0,0,0,0,0,0,NEGATIVE,NEGATIVE
7017,989,1964.53,0,1,6905,0,0,24.0783,1,1,0,0,2,1,0,0,0,0,5225,0,1,25.3361,1,1,0,0,3,1,0,0,0,0,Accessibility-Yes,Accessibility-No,540.55,540.55,-1,-1,0,0,0,0,0,0,NEGATIVE,NEGATIVE
7018,989,1203.99,0,1,2472,0,0,23.0047,1,1,0,0,4,2,0,0,0,0,14641,0,1,24.349,1,1,0,0,3,2,0,0,0,0,Accessibility-Yes,Accessibility-Yes,540.55,540.55,-1,-1,0,0,0,0,0,0,NEGATIVE,NEGATIVE
7019,989,1167.83,0,1,6383,1,0,23.1776,1,1,0,0,2,1,0,0,0,0,6715,1,1,17.5052,1,1,0,0,2,1,0,0,0,0,Accessibility-Yes,Accessibility-Yes,475.478,455.687,10000,10000,2,2,0,0,1,1,POSITIVE,POSITIVE
7020,989,2399.46,0,1,11159,1,0,16.4634,1,1,0,0,1,1,0,0,0,0,13497,0,1,16.3152,1,1,0,0,1,1,0,0,0,0,Accessibility-Yes,Accessibility-Yes,257.922,540.55,10000,-1,2,0,0,0,1,0,POSITIVE,NEGATIVE
7021,989,1762.93,0,1,13941,1,0,21.6386,1,1,0,0,3,1,0,0,0,0,47,1,1,20.6977,1,1,0,0,5,1,0,0,0,0,Accessibility-Yes,Accessibility-Yes,350.136,458.891,10000,10000,2,2,0,0,1,1,POSITIVE,POSITIVE
7022,989,998.848,0,1,9188,0,0,26.3456,1,1,0,0,3,1,0,0,0,0,16361,0,1,20.2491,1,1,0,0,3,1,0,0,0,0,Accessibility-No,Accessibility-Yes,540.55,540.55,-1,-1,0,0,0,0,0,0,NEGATIVE,NEGATIVE
