Time,NodeID,Species,Population,VectorPopulation,STATE_INFECTIOUS,STATE_INFECTED,STATE_ADULT,STATE_MALE,STATE_IMMATURE,STATE_LARVA,STATE_EGG,NewEggsCount,IndoorBitesCount,IndoorBitesCount-Infectious,OutdoorBitesCount,OutdoorBitesCount-Infectious,NewAdults,UnmatedAdults,DiedBeforeFeeding,DiedDuringFeedingIndoor,DiedDuringFeedingOutdoor, VECTOR_WOLBACHIA_FREE, VECTOR_WOLBACHIA_A, VECTOR_WOLBACHIA_B, VECTOR_WOLBACHIA_AB,MigrationFromCountLocal,MigrationFromCountRegional,AvailableHabitat,EggCrowdingCorrection
706,340461476,funestus,1000,13496,1150,3672,8674,18830,19011,179765,600520,300260,4660,161,0,0,1790,0,1289,475,0,13496,0,0,0,0,0,25495.6,0.0389009
706,340461476,gambiae,1000,83274,0,0,83274,56235,60028,844699,4735000,2367500,27959,0,0,0,5596,0,1992,2764,0,0,83274,0,0,0,0,133626,0.0263065
707,340461476,arabiensis,1000,38612,2794,10433,25385,51039,54226,791765,1707720,853860,6491,221,6434,217,5401,0,3664,694,640,38612,0,0,0,0,0,119195,0.0730425
707,340461476,funestus,1000,13490,1133,3696,8661,18803,19230,182268,598800,299400,4543,165,0,0,1782,0,1289,499,0,13490,0,0,0,0,0,26436.8,0.0424559
707,340461476,gambiae,1000,84356,0,0,84356,56854,60254,880868,4939000,2469500,28717,0,0,0,5894,0,1977,2835,0,0,84356,0,0,0,0,131310,0.0282209
708,340461476,arabiensis,1000,38817,2860,10468,25489,51270,54468,819444,1645840,822920,6568,200,6487,194,5200,0,3654,662,679,38817,0,0,0,0,0,119698,0.0697977
708,340461476,funestus,1000,13571,1114,3640,8817,18845,19368,185814,578840,289420,4459,166,0,0,1864,0,1261,522,0,13571,0,0,0,0,0,26300.6,0.0441497
708,340461476,gambiae,1000,85180,0,0,85180,57266,60559,911272,4898600,2449300,28737,0,0,0,5823,0,2122,2877,0,0,85180,0,0,0,0,132219,0.0265863
709,340461476,arabiensis,1000,38966,2955,10510,25501,51699,55030,843920,1734480,867240,6550,201,6626,215,5210,0,3719,682,660,38966,0,0,0,0,0,126149,0.0727277
709,340461476,funestus,1000,13811,1122,3702,8987,18985,19180,188806,623080,311540,4759,163,0,0,1975,0,1261,474,0,13811,0,0,0,0,0,26684.3,0.0454368
709,340461476,gambiae,1000,85970,0,0,85970,57596,60894,939300,4947800,2473900,28960,0,0,0,5827,0,2134,2903,0,0,85970,0,0,0,0,138555,0.0269913
710,340461476,arabiensis,1000,39048,2956,10603,25489,51882,55864,872916,1712160,856080,6644,208,6441,215,5153,0,3743,690,638,39048,0,0,0,0,0,127205,0.0727304
710,340461476,funestus,1000,13843,1141,3719,8983,18991,19396,192044,598360,299180,4744,163,0,0,1817,0,1292,493,0,13843,0,0,0,0,0,26788.3,0.0428265
710,340461476,gambiae,1000,86479,0,0,86479,57752,61581,969974,5069600,2534800,29466,0,0,0,5669,0,2164,2996,0,0,86479,0,0,0,0,141272,0.0280033
711,340461476,arabiensis,1000,39270,3018,10667,25585,52155,57190,900112,1738760,869380,6679,246,6532,220,5332,0,3774,702,634,39270,0,0,0,0,0,128790,0.0742953
711,340461476,funestus,1000,13905,1156,3718,9031,18987,20057,194343,579800,289900,4492,174,0,0,1854,0,1322,470,0,13905,0,0,0,0,0,27797.8,0.0447695
711,340461476,gambiae,1000,87261,0,0,87261,58250,63481,999542,5060000,2530000,29201,0,0,0,5962,0,2223,2957,0,0,87261,0,0,0,0,143683,0.0278665
712,340461476,arabiensis,1000,39725,3161,10715,25849,52423,41086,943885,1727480,863740,6664,206,6668,229,5454,0,3673,651,675,39725,0,0,0,0,0,109769,0.0740701
712,340461476,funestus,1000,13952,1159,3770,9023,19006,14420,203879,640440,320220,4834,169,0,0,1879,0,1305,527,0,13952,0,0,0,0,0,21537.3,0.0479438
712,340461476,gambiae,1000,88130,0,0,88130,58463,45723,1047202,5096000,2548000,29696,0,0,0,5853,0,2138,2846,0,0,88130,0,0,0,0,123525,0.0283958
713,340461476,arabiensis,1000,39983,3195,10777,26011,52858,40842,949339,1733040,866520,6718,220,6720,223,5387,0,3760,675,694,39983,0,0,0,0,0,124199,0.063543
713,340461476,funestus,1000,13973,1147,3796,9030,19008,14332,201119,626200,313100,4797,187,0,0,1850,0,1318,511,0,13973,0,0,0,0,0,27540,0.0336289
713,340461476,gambiae,1000,88880,0,0,88880,58931,45472,1055025,5204400,2602200,30171,0,0,0,5977,0,2161,3066,0,0,88880,0,0,0,0,137795,0.0242396
714,340461476,arabiensis,1000,40241,3192,10790,26259,53390,55521,953356,1746840,873420,6695,220,6820,278,5415,0,3752,689,716,40241,0,0,0,0,0,135089,0.0716654
714,340461476,funestus,1000,14052,1165,3776,9111,19110,15263,203636,594720,297360,4616,155,0,0,1910,0,1309,522,0,14052,0,0,0,0,0,28233.2,0.0439795
714,340461476,gambiae,1000,89693,0,0,89693,59428,61523,1060165,5173000,2586500,30091,0,0,0,6044,0,2184,3047,0,0,89693,0,0,0,0,149218,0.0264766
715,340461476,arabiensis,1000,40656,3193,10848,26615,54108,66270,970273,1771880,885940,6803,245,6846,218,5721,0,3914,685,707,40656,0,0,0,0,0,134347,0.0773332
715,340461476,funestus,1000,14321,1133,3754,9434,19368,14976,206811,633840,316920,4824,179,0,0,2169,0,1415,485,0,14321,0,0,0,0,0,28236.4,0.0474731
715,340461476,gambiae,1000,91002,0,0,91002,60311,73440,1077819,5277800,2638900,30706,0,0,0,6600,0,2245,3046,0,0,91002,0,0,0,0,149536,0.0288456
716,340461476,arabiensis,1000,35333,3249,11000,21084,48945,88551,983383,1784960,892480,6995,244,6864,243,0,0,3908,701,714,35333,0,0,0,0,0,137889,0.0758216
716,340461476,funestus,1000,12416,1151,3829,7436,17514,19732,209468,625440,312720,5006,171,0,0,0,0,1375,530,0,12416,0,0,0,0,0,28725.8,0.0445481
716,340461476,gambiae,1000,85644,0,0,85644,54528,98498,1092982,5316800,2658400,31315,0,0,0,0,0,2222,3136,0,0,85644,0,0,0,0,152876,0.0283331
717,340461476,arabiensis,1000,35855,3262,10146,22447,49193,99074,998829,1767720,883860,4434,227,4492,256,4904,0,3393,482,507,35855,0,0,0,0,0,138677,0.0772503
717,340461476,funestus,1000,12661,1161,3540,7960,17523,20516,212471,596800,298400,3016,160,0,0,1731,0,1177,309,0,12661,0,0,0,0,0,28837.7,0.0459289
717,340461476,gambiae,1000,86403,0,0,86403,54654,110688,1109654,5310200,2655100,25225,0,0,0,5369,0,2124,2486,0,0,86403,0,0,0,0,154242,0.0287533
718,340461476,arabiensis,1000,40979,2800,10710,27469,54554,99121,1013234,1792960,896480,6640,218,6627,234,9883,0,3385,698,676,40979,0,0,0,0,0,138622,0.0784499
718,340461476,funestus,1000,13013,1016,3703,8294,17802,20589,214684,639400,319700,4729,184,0,0,2059,0,1230,477,0,13013,0,0,0,0,0,29708.4,0.0483205
718,340461476,gambiae,1000,92201,0,0,92201,60350,111489,1125683,5432000,2716000,30852,0,0,0,10973,0,2161,3014,0,0,92201,0,0,0,0,154157,0.0290464
719,340461476,arabiensis,1000,44655,3315,11077,30263,58413,100010,1026706,1854520,927260,8973,267,8880,220,9319,0,3831,917,895,44655,0,0,0,0,0,135047,0.0773146
719,340461476,funestus,1000,12954,1167,3640,8147,17852,21203,218057,657440,328720,5078,177,0,0,1769,0,1255,573,0,12954,0,0,0,0,0,29388.3,0.046463
719,340461476,gambiae,1000,96612,0,0,96612,64977,111761,1142756,5535800,2767900,36485,0,0,0,10366,0,2361,3594,0,0,96612,0,0,0,0,148080,0.0283794
720,340461476,arabiensis,1000,48616,3406,11383,33827,62344,100713,1034598,1161720,580860,7048,225,6908,254,9487,0,4104,719,703,48616,0,0,0,0,0,138968,0.0728202
720,340461476,funestus,1000,13470,1160,3484,8826,18253,21288,220369,387400,193700,3519,157,0,0,2135,0,1226,393,0,13470,0,0,0,0,0,30098.7,0.0447012
720,340461476,gambiae,1000,101653,0,0,101653,69581,112165,1149510,4456800,2228400,30770,0,0,0,10575,0,2398,3136,0,0,101653,0,0,0,0,154452,0.0267495
721,340461476,arabiensis,1000,52028,3406,12046,36576,65934,101304,1045591,1765280,882640,8647,270,8453,239,9663,0,4557,840,854,52028,0,0,0,0,0,135827,0.119622
721,340461476,funestus,1000,13651,1163,3593,8895,18563,21563,223435,628000,314000,5026,201,0,0,1961,0,1281,499,0,13651,0,0,0,0,0,30024.9,0.0776942
721,340461476,gambiae,1000,106295,0,0,106295,73811,112924,1161643,5440600,2720300,35677,0,0,0,10721,0,2521,3558,0,0,106295,0,0,0,0,151044,0.0346554
722,340461476,arabiensis,1000,54758,3410,12915,38433,69514,101255,1053009,2399760,1199880,10207,249,10205,262,9833,0,5010,1042,1051,54758,0,0,0,0,0,137162,0.0769437
722,340461476,funestus,1000,13844,1173,3640,9031,18745,22058,225773,667640,333820,5004,172,0,0,2030,0,1339,498,0,13844,0,0,0,0,0,30649.2,0.0478104
722,340461476,gambiae,1000,110819,0,0,110819,78020,112327,1169717,6455400,3227700,40505,0,0,0,11109,0,2573,4012,0,0,110819,0,0,0,0,152696,0.0277624
723,340461476,arabiensis,1000,57391,3401,13543,40447,72475,101702,1060233,1842880,921440,8954,236,8736,262,9671,0,5224,922,892,57391,0,0,0,0,0,130946,0.0571567
723,340461476,funestus,1000,14189,1174,3557,9458,18940,22322,228434,459880,229940,4080,165,0,0,2154,0,1402,407,0,14189,0,0,0,0,0,30920.8,0.0459067
723,340461476,gambiae,1000,114898,0,0,114898,81168,113370,1177515,5429000,2714500,36080,0,0,0,10502,0,2770,3653,0,0,114898,0,0,0,0,146018,0.0236539
724,340461476,arabiensis,1000,59657,3422,14238,41997,75417,103712,1059021,2274160,1137080,9874,266,9832,250,9745,0,5477,1046,956,59657,0,0,0,0,0,141090,0.0710553
724,340461476,funestus,1000,14442,1175,3636,9631,19281,22515,230624,662080,331040,5192,189,0,0,2164,0,1329,582,0,14442,0,0,0,0,0,31634.1,0.0672366
724,340461476,gambiae,1000,118962,0,0,118962,84105,114799,1176336,6297600,3148800,39687,0,0,0,10861,0,2800,3997,0,0,118962,0,0,0,0,157120,0.0268959
725,340461476,arabiensis,1000,61642,3396,15145,43101,78211,105433,1068140,2709720,1354860,11000,252,11052,286,9932,0,5746,1129,1072,61642,0,0,0,0,0,144155,0.0620404
725,340461476,funestus,1000,14631,1177,3686,9768,19454,22892,233385,660280,330140,5173,165,0,0,2168,0,1441,538,0,14631,0,0,0,0,0,31747.4,0.0477799
725,340461476,gambiae,1000,122780,0,0,122780,87082,116593,1187124,7187400,3593700,44267,0,0,0,11119,0,2916,4385,0,0,122780,0,0,0,0,159870,0.0249492
726,340461476,arabiensis,1000,63472,3418,15869,44185,80595,107624,1078403,2364600,1182300,10183,262,10170,245,9814,0,5931,979,1074,63472,0,0,0,0,0,142313,0.0531992
726,340461476,funestus,1000,14973,1225,3714,10034,19788,23376,235829,543760,271880,4585,184,0,0,2189,0,1398,449,0,14973,0,0,0,0,0,32148.9,0.0480817
726,340461476,gambiae,1000,126614,0,0,126614,89727,119202,1197587,6378600,3189300,40652,0,0,0,10939,0,3032,4073,0,0,126614,0,0,0,0,158764,0.0222431
727,340461476,arabiensis,1000,64995,3203,16745,45047,82859,104804,1091139,2615640,1307820,10832,260,10791,251,9763,0,6023,1125,1092,64995,0,0,0,0,0,133804,0.0601847
727,340461476,funestus,1000,15260,1129,3919,10212,20113,22023,240149,677840,338920,5329,196,0,0,2206,0,1359,560,0,15260,0,0,0,0,0,30646,0.0591233
727,340461476,gambiae,1000,130089,0,0,130089,92092,116797,1211258,6991800,3495900,43397,0,0,0,10881,0,3151,4255,0,0,130089,0,0,0,0,149789,0.0248901
728,340461476,arabiensis,1000,67130,3299,17491,46340,85438,104701,1090420,2937440,1468720,11531,244,11638,255,10528,0,6012,1147,1234,67130,0,0,0,0,0,136284,0.0511553
728,340461476,funestus,1000,15528,1134,3960,10434,20471,22456,241065,687640,343820,5398,185,0,0,2275,0,1449,558,0,15528,0,0,0,0,0,32518.9,0.0452112
728,340461476,gambiae,1000,133581,0,0,133581,94749,116752,1211682,7819200,3909600,47189,0,0,0,11406,0,3242,4672,0,0,133581,0,0,0,0,151322,0.0214236
729,340461476,arabiensis,1000,68953,3592,17988,47373,87791,144158,1053027,2717080,1358540,11187,207,11524,225,10460,0,6342,1108,1187,68953,0,0,0,0,0,177720,0.0463955
729,340461476,funestus,1000,15731,1178,4054,10499,20849,30299,235969,615880,307940,5033,134,0,0,2203,0,1492,508,0,15731,0,0,0,0,0,40375.9,0.0472906
729,340461476,gambiae,1000,137528,0,0,137528,97456,159455,1170372,7186200,3593100,44778,0,0,0,11696,0,3246,4503,0,0,137528,0,0,0,0,197124,0.0193526
730,340461476,arabiensis,1000,70473,3597,18560,48316,90462,146554,1093233,2879440,1439720,11798,264,11689,265,10586,0,6642,1225,1199,70473,0,0,0,0,0,77759.6,0.0654083
730,340461476,funestus,1000,16006,1136,4148,10722,21203,30525,246378,706280,353140,5455,190,0,0,2316,0,1492,549,0,16006,0,0,0,0,0,29473.9,0.065558
730,340461476,gambiae,1000,141488,0,0,141488,99900,161969,1216055,7685800,3842900,47354,0,0,0,12014,0,3266,4788,0,0,141488,0,0,0,0,85047.9,0.0274309
731,340461476,arabiensis,1000,70577,3770,19180,47627,90968,152402,1027994,3085960,1542980,12414,317,12237,299,9168,0,6591,1253,1220,70577,0,0,0,0,0,92819,0.0270051
731,340461476,funestus,1000,15665,1144,4279,10242,20987,31921,244225,716840,358420,5575,178,0,0,1751,0,1528,564,0,15665,0,0,0,0,0,31138.8,0.0417311
731,340461476,gambiae,1000,143189,0,0,143189,100897,168100,1143299,8360600,4180300,50832,0,0,0,10184,0,3501,4982,0,0,143189,0,0,0,0,102049,0.0110656
732,340461476,arabiensis,1000,71863,4030,19287,48546,92637,154847,984801,3016640,1508320,11605,242,11561,238,10409,0,6787,1202,1134,71863,0,0,0,0,0,88586,0.0300778
732,340461476,funestus,1000,15988,1182,4314,10492,21392,32261,243864,662600,331300,4890,124,0,0,2263,0,1468,472,0,15988,0,0,0,0,0,31016.6,0.043439
732,340461476,gambiae,1000,146454,0,0,146454,102493,171557,1094910,7898800,3949400,46970,0,0,0,11430,0,3553,4612,0,0,146454,0,0,0,0,97742.3,0.0122059
733,340461476,arabiensis,1000,86205,4202,19652,62351,107344,129509,942924,3092320,1546160,12199,270,12350,270,23664,0,6918,1163,1241,86205,0,0,0,0,0,91562.2,0.0293658
733,340461476,funestus,1000,18837,1132,4405,13300,24240,27370,243750,723360,361680,5639,200,0,0,4899,0,1498,552,0,18837,0,0,0,0,0,30652.2,0.0468104
733,340461476,gambiae,1000,163678,0,0,163678,118726,143748,1048070,8350400,4175200,50316,0,0,0,25867,0,3583,5060,0,0,163678,0,0,0,0,101359,0.0123743
734,340461476,arabiensis,1000,86845,4384,22041,60420,109764,129699,906947,3263960,1631980,18440,357,18330,330,12663,0,8255,1900,1868,86845,0,0,0,0,0,90445.4,0.0296095
734,340461476,funestus,1000,18866,1172,4893,12801,24435,27829,243236,754480,377240,8018,185,0,0,2590,0,1715,846,0,18866,0,0,0,0,0,30692.6,0.0423748
734,340461476,gambiae,1000,166618,0,0,166618,121184,144104,1007556,9021200,4510600,66747,0,0,0,13842,0,4112,6790,0,0,166618,0,0,0,0,100658,0.0121382
735,340461476,arabiensis,1000,88748,4652,22425,61671,112037,91815,911266,3049520,1524760,13196,311,13134,300,12766,0,8191,1361,1311,88748,0,0,0,0,0,50235.3,0.0277103
735,340461476,funestus,1000,19103,1153,4919,13031,24656,19983,250627,648720,324360,5482,143,0,0,2647,0,1815,595,0,19103,0,0,0,0,0,22832.8,0.0406805
735,340461476,gambiae,1000,171365,0,0,171365,123930,102138,1012858,8331400,4165700,52417,0,0,0,14125,0,4072,5306,0,0,171365,0,0,0,0,55476.8,0.0111579
736,340461476,arabiensis,1000,90303,4873,22714,62716,113897,91727,840970,3287280,1643640,13824,353,13827,299,12775,0,8388,1397,1435,90303,0,0,0,0,0,91283.8,0.0164732
736,340461476,funestus,1000,19355,1171,4985,13199,25042,20054,242136,749080,374540,6032,199,0,0,2642,0,1795,595,0,19355,0,0,0,0,0,30859.6,0.0351967
736,340461476,gambiae,1000,175555,0,0,175555,126199,101433,934573,8870200,4435100,55093,0,0,0,14063,0,4260,5613,0,0,175555,0,0,0,0,101265,0.00665875
737,340461476,arabiensis,1000,90353,4974,23987,61392,115281,92868,818157,4906320,2453160,17796,397,17756,371,12333,0,8617,1814,1852,90353,0,0,0,0,0,85420.8,0.0277688
737,340461476,funestus,1000,19436,1222,5236,12978,25299,20283,242707,1071680,535840,7669,182,0,0,2674,0,1814,779,0,19436,0,0,0,0,0,29829.1,0.0411967
737,340461476,gambiae,1000,177828,0,0,177828,127637,102330,909032,11776800,5888400,68883,0,0,0,13513,0,4318,6922,0,0,177828,0,0,0,0,94943.3,0.0114163
738,340461476,arabiensis,1000,91589,5132,24289,62168,116804,91123,793907,3480280,1740140,14098,378,14052,333,12635,0,8506,1471,1422,91589,0,0,0,0,0,85519.7,0.0174104
738,340461476,funestus,1000,19783,1235,5261,13287,25656,20305,241797,731960,365980,5988,142,0,0,2780,0,1813,620,0,19783,0,0,0,0,0,30284.2,0.027834
738,340461476,gambiae,1000,181719,0,0,181719,129584,100357,882402,9241000,4620500,56450,0,0,0,13906,0,4404,5611,0,0,181719,0,0,0,0,94738.8,0.00806189
739,340461476,arabiensis,1000,79932,5309,24675,49948,105768,117350,769402,3700440,1850220,14846,369,14595,384,0,0,8678,1478,1501,79932,0,0,0,0,0,81927.5,0.0245726
739,340461476,funestus,1000,17182,1236,5301,10645,23187,26197,241131,802880,401440,6453,192,0,0,0,0,1913,688,0,17182,0,0,0,0,0,30499.8,0.0413741
739,340461476,gambiae,1000,171319,0,0,171319,117198,129590,854136,9760800,4880400,59307,0,0,0,0,0,4418,5982,0,0,171319,0,0,0,0,91785.7,0.010252
740,340461476,arabiensis,1000,81254,4578,24253,52423,107237,118786,742163,4700360,2350180,11987,389,11847,448,11375,0,7671,1188,1194,81254,0,0,0,0,0,84612.9,0.0221399
740,340461476,funestus,1000,17499,1044,5193,11262,23443,26606,240762,1006280,503140,5085,187,0,0,2494,0,1667,510,0,17499,0,0,0,0,0,30422.9,0.037988
740,340461476,gambiae,1000,173634,0,0,173634,118682,131499,825014,12184000,6092000,57872,0,0,0,12302,0,4134,5853,0,0,173634,0,0,0,0,93625.9,0.0094035
741,340461476,arabiensis,1000,82237,4754,24549,52934,108319,119394,722270,3740160,1870080,14313,383,14341,392,11556,0,7680,1475,1418,82237,0,0,0,0,0,82627.4,0.0180014
741,340461476,funestus,1000,17669,1055,5269,11345,23698,26967,240465,793400,396700,6117,168,0,0,2495,0,1685,640,0,17669,0,0,0,0,0,30278.5,0.030233
741,340461476,gambiae,1000,176093,0,0,176093,119945,133194,800326,9983400,4991700,58827,0,0,0,12539,0,4289,5791,0,0,176093,0,0,0,0,94004.4,0.00768433
742,340461476,arabiensis,1000,82262,4905,24796,52561,108749,119757,702846,3901440,1950720,14887,448,14751,395,10872,0,7792,1501,1554,82262,0,0,0,0,0,82401.4,0.0220919
742,340461476,funestus,1000,17854,1090,5272,11492,24039,27022,240155,855080,427540,6442,207,0,0,2470,0,1613,672,0,17854,0,0,0,0,0,30151.5,0.038163
742,340461476,gambiae,1000,177563,0,0,177563,120581,133254,781338,10475600,5237800,61305,0,0,0,11859,0,4348,6041,0,0,177563,0,0,0,0,91159.2,0.00941607
743,340461476,arabiensis,1000,83382,4976,24116,54290,110107,118342,685232,3094800,1547400,12663,449,12520,450,11653,0,7925,1334,1274,83382,0,0,0,0,0,81653,0.0211208
743,340461476,funestus,1000,18181,1117,5085,11979,24377,27357,239385,667880,333940,5566,182,0,0,2577,0,1725,525,0,18181,0,0,0,0,0,30488.9,0.0352616
743,340461476,gambiae,1000,180255,0,0,180255,122225,132020,760837,10211400,5105700,59455,0,0,0,13031,0,4420,5919,0,0,180255,0,0,0,0,91257.5,0.00870205
744,340461476,arabiensis,1000,84367,5128,24345,54894,111554,127547,657569,3809880,1904940,14777,437,14521,407,11795,0,7818,1494,1498,84367,0,0,0,0,0,91420.6,0.0263839
744,340461476,funestus,1000,18493,1140,5167,12186,24700,29535,237191,817800,408900,6351,167,0,0,2674,0,1712,650,0,18493,0,0,0,0,0,32254.6,0.0456502
744,340461476,gambiae,1000,182859,0,0,182859,123996,141804,731719,10421000,5210500,61512,0,0,0,13111,0,4460,6047,0,0,182859,0,0,0,0,100492,0.00893683
745,340461476,arabiensis,1000,84779,5755,24079,54945,112807,111434,667477,3917840,1958920,15066,478,14845,435,11607,0,8036,1555,1604,84779,0,0,0,0,0,66360.6,0.0239957
745,340461476,funestus,1000,18558,1224,5187,12147,25071,28454,239871,853000,426500,6593,212,0,0,2541,0,1767,709,0,18558,0,0,0,0,0,29150.5,0.0394407
745,340461476,gambiae,1000,185038,0,0,185038,125386,122900,741273,10875800,5437900,63884,0,0,0,13071,0,4494,6398,0,0,185038,0,0,0,0,74102.1,0.00964318
746,340461476,arabiensis,1000,85061,5733,23922,55406,113162,101243,646622,3315200,1657600,13239,560,13349,566,11223,0,8145,1435,1361,85061,0,0,0,0,0,74721.3,0.016938
746,340461476,funestus,1000,18634,1226,5150,12258,25307,28270,238801,730120,365060,5856,236,0,0,2541,0,1812,653,0,18634,0,0,0,0,0,29800.8,0.0341741
746,340461476,gambiae,1000,186531,0,0,186531,125798,111709,720089,10513800,5256900,62007,0,0,0,12227,0,4548,6186,0,0,186531,0,0,0,0,81403.5,0.00681348
747,340461476,arabiensis,1000,85020,5848,23952,55220,113534,91002,638271,3884400,1942200,14679,477,14637,443,11113,0,8099,1548,1507,85020,0,0,0,0,0,68464.4,0.022539
747,340461476,funestus,1000,18973,1248,5188,12537,25551,27719,238526,849600,424800,6478,208,0,0,2777,0,1755,683,0,18973,0,0,0,0,0,29660.2,0.0408162
747,340461476,gambiae,1000,188239,0,0,188239,126339,99983,709035,10903400,5451700,63071,0,0,0,12574,0,4613,6253,0,0,188239,0,0,0,0,76226.6,0.00774254
748,340461476,arabiensis,1000,88853,7338,22656,58859,117577,75128,623208,3951480,1975740,14852,495,14651,553,14949,0,8026,1564,1526,88853,0,0,0,0,0,70810.4,0.0176255
748,340461476,funestus,1000,19866,1521,5056,13289,26462,26062,238185,868760,434380,6791,215,0,0,3352,0,1782,677,0,19866,0,0,0,0,0,29589.7,0.0349107
748,340461476,gambiae,1000,193276,0,0,193276,130490,82887,692561,11276000,5638000,65329,0,0,0,16261,0,4633,6591,0,0,193276,0,0,0,0,78570.6,0.00699108
749,340461476,arabiensis,1000,83559,7304,23251,53004,112586,77405,612781,3547080,1773540,15457,625,15158,652,6444,0,8540,1621,1577,83559,0,0,0,0,0,69995.1,0.01792
749,340461476,funestus,1000,19658,1505,5112,13041,26316,26307,237402,770040,385020,6736,264,0,0,2400,0,1884,724,0,19658,0,0,0,0,0,29965.4,0.0340597
749,340461476,gambiae,1000,188601,0,0,188601,125003,85744,680410,10983400,5491700,67224,0,0,0,6930,0,4805,6800,0,0,188601,0,0,0,0,78230.2,0.00696795
750,340461476,arabiensis,1000,80678,6331,23623,50724,109545,66935,612100,3873600,1936800,12524,501,12560,508,7630,0,7865,1304,1342,80678,0,0,0,0,0,61225.2,0.0197332
750,340461476,funestus,1000,19737,1303,5380,13054,26472,24345,239356,853400,426700,6350,202,0,0,2617,0,1873,665,0,19737,0,0,0,0,0,27608.2,0.0389141
750,340461476,gambiae,1000,186389,0,0,186389,121790,74604,679738,11162800,5581400,59401,0,0,0,8467,0,4658,6021,0,0,186389,0,0,0,0,68401.1,0.00712258
751,340461476,arabiensis,1000,77618,6126,23360,48132,106443,68356,593185,3897040,1948520,13188,533,13022,494,7321,0,7758,1320,1303,77618,0,0,0,0,0,70858.9,0.0158058
751,340461476,funestus,1000,19721,1246,5533,12942,26459,24462,236971,902040,451020,6791,214,0,0,2545,0,1846,715,0,19721,0,0,0,0,0,29594,0.0323508
751,340461476,gambiae,1000,183510,0,0,183510,118304,76158,658962,11517600,5758800,62516,0,0,0,8020,0,4636,6263,0,0,183510,0,0,0,0,78864.6,0.0061276
752,340461476,arabiensis,1000,74940,6131,23052,45757,104023,67721,586823,4082120,2041060,13287,527,13497,549,7529,0,7334,1403,1470,74940,0,0,0,0,0,67830.6,0.0181828
752,340461476,funestus,1000,19803,1252,5634,12917,26416,24358,236543,894840,447420,6722,205,0,0,2566,0,1854,630,0,19803,0,0,0,0,0,29626.8,0.0328078
752,340461476,gambiae,1000,180932,0,0,180932,115487,75733,651274,11860400,5930200,63797,0,0,0,8363,0,4606,6335,0,0,180932,0,0,0,0,76118.9,0.00684731
753,340461476,arabiensis,1000,72673,6181,22166,44326,101507,67418,577516,3305400,1652700,11594,546,11603,516,7403,0,7226,1229,1215,72673,0,0,0,0,0,69101.9,0.0166165
753,340461476,funestus,1000,19871,1273,5610,12988,26320,24675,235614,845440,422720,6528,223,0,0,2576,0,1832,676,0,19871,0,0,0,0,0,30164.5,0.0331084
