Rel_ID,Rel_start_time,Rel_scheduled_end_time,Rel_type (0 = TRANSITORY; 1 = INFORMAL; 2 = MARITAL; 3 = COMMERCIAL),Is_rel_outside_PFA,Original_node_ID,Current_node_ID,A_ID,A_is_infected,A_gender,A_age,A_IP='Accessibility',A_IP='CascadeState',A_IP='HasSTI',A_IP='OnDrug',A_IP='PrEPWilling',A_IP='Risk',A_IP='VMMC',A_IP='WillingToStartARTFromPrEPCampaign',A_is_circumcised,A_has_STI_coinfection,A_is_superspreader,B_ID,B_is_infected,B_gender,B_age,B_IP='Accessibility',B_IP='CascadeState',B_IP='HasSTI',B_IP='OnDrug',B_IP='PrEPWilling',B_IP='Risk',B_IP='VMMC',B_IP='WillingToStartARTFromPrEPCampaign',B_is_circumcised,B_has_STI_coinfection,B_is_superspreader
2939,37199.5,38369.7,2,F,1,1,1780,0,0,23.8333,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0,2248,0,1,16.4167,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0
2940,37229.9,38450.7,0,F,1,1,1517,0,0,28.3333,No,None,NO,NO,NO,LOW,None,YES,0,0,0,1877,0,1,22.25,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0
2941,37229.9,37250.2,0,F,1,1,1145,0,0,36.0834,No,None,NO,NO,NO,LOW,None,YES,0,0,0,1337,0,1,31.5834,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0
2942,37229.9,37667.5,0,F,1,1,1546,0,0,27.8333,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0,2204,0,1,17.1666,No,None,NO,NO,NO,LOW,None,YES,0,0,0
2943,37229.9,37337.9,1,F,1,1,830,0,0,45.5002,No,None,NO,NO,NO,LOW,None,YES,0,0,0,868,0,1,44.0835,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0
2944,37229.9,37438.7,1,F,1,1,1226,0,0,34.1667,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0,1443,0,1,29.5834,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0
2945,37229.9,42881.4,2,F,1,1,294,0,0,74.9162,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0,268,0,1,77.5828,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0
2946,37260.3,37438.3,0,F,1,1,1102,0,0,37.3334,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0,1667,0,1,25.8333,No,None,NO,NO,NO,LOW,None,YES,0,0,0
2947,37260.3,37478.8,0,F,1,1,2373,0,0,14.75,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0,2096,0,1,18.9166,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0
2948,37260.3,38025.7,0,F,1,1,1445,0,0,29.5834,No,None,NO,NO,NO,LOW,None,YES,0,0,0,1813,0,1,23.3333,No,None,NO,NO,NO,LOW,None,YES,0,0,0
2949,37260.3,37276.5,0,F,1,1,1472,0,0,29.1667,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0,1727,0,1,24.8333,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0
2950,37260.3,37550.6,0,F,1,1,2133,0,0,18.4166,No,None,NO,NO,NO,LOW,None,YES,0,0,0,1824,0,1,23.1666,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0
2951,37260.3,37614.9,1,F,1,1,829,0,0,45.5835,No,None,NO,NO,NO,LOW,None,YES,0,0,0,1400,0,1,30.4167,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0
2952,37260.3,42464,2,F,1,1,1561,0,0,27.5833,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0,1742,0,1,24.5833,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0
2953,37260.3,39928.8,2,F,1,1,1866,0,0,22.5,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0,2238,0,1,16.75,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0
2954,37260.3,37666.7,2,F,1,1,1529,0,0,28.25,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0,2278,0,1,16.25,No,None,NO,NO,NO,LOW,None,YES,0,0,0
2955,37260.3,42293.1,2,F,1,1,1233,0,0,34.0834,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0,1579,0,1,27.3333,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0
2956,37260.3,41161.6,2,F,1,1,1066,0,0,38.3335,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0,1177,0,1,35.4168,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0
2957,37260.3,40197.4,2,F,1,1,1098,0,0,37.5834,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0,1189,0,1,35.1668,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0
2958,37290.7,37559.7,0,F,1,1,1231,0,0,34.2501,No,None,NO,NO,NO,LOW,None,YES,0,0,0,1591,0,1,27.25,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0
2959,37290.7,37678,0,F,1,1,1234,0,0,34.1667,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0,1598,0,1,27.1667,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0
2960,37290.7,37696.2,0,F,1,1,1958,0,0,21.1666,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0,1913,0,1,21.9166,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0
2961,37290.7,37951.8,0,F,1,1,1145,0,0,36.2501,No,None,NO,NO,NO,LOW,None,YES,0,0,0,1326,0,1,32.0001,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0
2962,37290.7,37436.3,0,F,1,1,877,0,0,43.8335,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0,1036,0,1,39.3335,No,None,NO,NO,NO,LOW,None,YES,0,0,0
2963,37290.7,37549.2,1,F,1,1,789,0,0,47.0001,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0,1575,0,1,27.5,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0
2964,37290.7,40442.4,2,F,1,1,1130,0,0,36.6668,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0,1229,0,1,34.2501,No,None,NO,NO,NO,LOW,None,YES,0,0,0
2965,37321.2,37458.8,0,F,1,1,1251,0,0,33.7501,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0,1783,0,1,24.0833,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0
2966,37321.2,37396.6,0,F,1,1,1570,0,0,27.5833,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0,1450,0,1,29.75,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0
2967,37321.2,38077.6,0,F,1,1,2234,0,0,17,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0,1976,0,1,20.8333,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0
2968,37321.2,42301,2,F,1,1,1728,0,0,25,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0,1928,0,1,21.75,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0
2969,37321.2,39067.4,2,F,1,1,1630,0,0,26.5,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0,2115,0,1,18.8333,No,None,NO,NO,NO,LOW,None,YES,0,0,0
2970,37321.2,42500.8,2,F,1,1,1705,0,0,25.25,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0,2262,0,1,16.5833,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0
2971,37321.2,40332.7,2,F,1,1,759,0,0,48.5834,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0,846,0,1,45.1669,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0
2972,37321.2,41792.6,2,F,1,1,632,0,0,53.8333,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0,649,0,1,53.1667,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0
2973,37321.2,42683.8,2,F,1,1,840,0,0,45.3335,No,None,NO,NO,NO,LOW,None,YES,0,0,0,955,0,1,41.4168,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0
2974,37351.6,37366.9,0,F,1,1,1303,0,0,32.6667,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0,1786,0,1,24.1666,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0
2975,37351.6,37538.6,0,F,1,1,1472,0,0,29.4167,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0,1794,0,1,23.9166,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0
2976,37351.6,37630.8,0,F,1,1,1904,0,0,22.1666,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0,1871,0,1,22.75,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0
2977,37351.6,37812.3,1,F,1,1,763,0,0,48.5001,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0,1061,0,1,38.6668,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0
2978,37351.6,37706.6,1,F,1,1,765,0,0,48.4168,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0,1396,0,1,30.75,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0
2979,37351.6,37925.2,1,F,1,1,1446,0,0,29.8334,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0,2121,0,1,18.8333,No,None,NO,NO,NO,LOW,None,YES,0,0,0
2980,37351.6,40043.9,2,F,1,1,581,0,0,56.4999,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0,620,0,1,54.75,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0
2981,37351.6,42228.6,2,F,1,1,304,0,0,74.3329,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0,297,0,1,74.8329,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0
2982,37351.6,38554.7,2,F,1,1,732,0,0,49.6668,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0,819,0,1,46.0835,No,None,NO,NO,NO,LOW,None,YES,0,0,0
2983,37351.6,39542.5,2,F,1,1,847,0,0,45.1669,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0,975,0,1,41.0001,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0
2984,37382,37662.7,0,F,1,1,1981,0,0,20.9166,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0,2162,0,1,18.0833,No,None,NO,NO,NO,LOW,None,YES,0,0,0
2985,37382,37518.5,0,F,1,1,2031,0,0,20.25,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0,2206,0,1,17.5833,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0
2986,37382,37723.7,0,F,1,1,2107,0,0,19.1666,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0,2246,0,1,17,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0
2987,37382,37455.6,0,F,1,1,2501,0,0,13,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0,1626,0,1,26.8333,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0
2988,37382,39615.4,1,F,1,1,651,0,0,53.25,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0,511,0,1,60.2499,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0
2989,37382,39346.4,1,F,1,1,1217,0,0,34.8334,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0,1338,0,1,32.0001,No,None,NO,NO,NO,LOW,None,YES,0,0,0
2990,37382,37955.7,1,F,1,1,658,0,0,52.5834,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0,1522,0,1,28.6667,No,None,NO,NO,NO,LOW,None,YES,0,0,0
2991,37382,38466,1,F,1,1,1180,0,0,35.6668,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0,1552,0,1,28,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0
2992,37382,38293,1,F,1,1,1212,0,0,34.9168,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0,1730,0,1,25.0833,No,None,NO,NO,NO,LOW,None,YES,0,0,0
2993,37382,37468.3,2,F,1,1,1815,0,0,23.6666,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0,2297,0,1,16.25,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0
2994,37382,38956.5,2,F,1,1,1971,0,0,21.1666,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0,2254,0,1,16.9166,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0
2995,37382,39868.9,2,F,1,1,744,0,0,49.3334,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0,911,0,1,43.0002,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0
2996,37412.4,37519.4,0,F,1,1,574,0,0,56.9166,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0,559,0,1,57.6666,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0
2997,37412.4,37601.2,0,F,1,1,604,0,0,55.5,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0,600,0,1,55.6666,No,None,NO,NO,NO,LOW,None,YES,0,0,0
2998,37412.4,37460.5,0,F,1,1,1303,0,0,32.8334,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0,1356,0,1,31.6667,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0
2999,37412.4,38598,1,F,1,1,769,0,0,48.5001,No,None,NO,NO,NO,LOW,None,YES,0,0,0,1597,0,1,27.5,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0
3000,37412.4,37904.1,1,F,1,1,1223,0,0,34.7501,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0,1453,0,1,29.9167,No,None,NO,NO,NO,LOW,None,YES,0,0,0
3001,37442.8,37473.6,0,F,1,1,884,0,0,44.0835,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0,997,0,1,40.5835,No,None,NO,NO,NO,LOW,None,YES,0,0,0
3002,37442.8,37540.9,0,F,1,1,1563,0,0,28,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0,1695,0,1,25.8333,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0
3003,37442.8,37808.9,1,F,1,1,1504,0,0,29.0834,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0,1393,0,1,31,No,None,NO,NO,NO,LOW,None,YES,0,0,0
3004,37442.8,37470.5,1,F,1,1,1527,0,0,28.75,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0,1474,0,1,29.6667,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0
3005,37442.8,41143.1,2,F,1,1,1571,0,0,27.9167,No,None,NO,NO,NO,LOW,None,YES,0,0,0,2253,0,1,17.0833,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0
3006,37442.8,40924.6,2,F,1,1,1590,0,0,27.6667,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0,2059,0,1,20,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0
3007,37442.8,39349.7,2,F,1,1,301,0,0,74.9995,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0,520,0,1,59.7499,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0
3008,37473.3,37571,1,F,1,1,1186,0,0,35.7501,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0,1679,0,1,26.0833,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0
3009,37473.3,39304.3,2,F,1,1,1844,0,0,23.5,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0,2243,0,1,17.25,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0
3010,37473.3,42272.6,2,F,1,1,750,0,0,49.3334,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0,836,0,1,46.0002,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0
3011,37503.7,38012.8,0,F,1,1,1313,0,0,33.0001,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0,1724,0,1,25.5,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0
3012,37503.7,37787.2,0,F,1,1,1336,0,0,32.4167,No,None,NO,NO,NO,LOW,None,YES,0,0,0,1796,0,1,24.25,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0
3013,37503.7,37665.7,0,F,1,1,2370,0,0,15.4167,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0,2095,0,1,19.5833,No,None,NO,NO,NO,LOW,None,YES,0,0,0
3014,37503.7,38787.7,1,F,1,1,2176,0,0,18.25,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0,2127,0,1,19.1666,No,None,NO,NO,NO,LOW,None,YES,0,0,0
3015,37503.7,38853.9,2,F,1,1,1623,0,0,27.25,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0,2164,0,1,18.4166,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0
3016,37534.1,37553.2,0,F,1,1,1167,0,0,36.4168,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0,1876,0,1,23.1666,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0
3017,37534.1,37965.4,1,F,1,1,895,0,0,44.0835,No,None,NO,NO,NO,LOW,None,YES,0,0,0,1000,0,1,40.8335,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0
3018,37534.1,37807.5,1,F,1,1,1481,0,0,29.8334,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0,1643,0,1,26.9167,No,None,NO,NO,NO,LOW,None,YES,0,0,0
3019,37534.1,38025.1,1,F,1,1,1486,0,0,29.75,No,None,NO,NO,NO,LOW,None,YES,0,0,0,1645,0,1,26.9167,No,None,NO,NO,NO,LOW,None,YES,0,0,0
3020,37534.1,37612.2,1,F,1,1,1566,0,0,28.25,No,None,NO,NO,NO,LOW,None,YES,0,0,0,1421,0,1,30.75,No,None,NO,NO,NO,LOW,None,YES,0,0,0
3021,37534.1,39475.7,2,F,1,1,1771,0,0,24.9166,No,None,NO,NO,NO,LOW,None,YES,0,0,0,1786,0,1,24.6666,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0
3022,37534.1,41244.9,2,F,1,1,1858,0,0,23.3333,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0,2310,0,1,16.4167,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0
3023,37534.1,41118.5,2,F,1,1,1308,0,0,33.1667,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0,1626,0,1,27.25,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0
3024,37534.1,39147.1,2,F,1,1,827,0,0,46.3335,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0,997,0,1,40.8335,No,None,NO,NO,NO,LOW,None,YES,0,0,0
3025,37564.5,37582.8,0,F,1,1,1414,0,0,31.0834,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0,1575,0,1,28.25,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0
3026,37564.5,37831.6,0,F,1,1,924,0,0,43.0835,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0,1592,0,1,27.9167,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0
3027,37564.5,37624,0,F,1,1,1268,0,0,34.0001,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0,1667,0,1,26.6667,No,None,NO,NO,NO,LOW,None,YES,0,0,0
3028,37564.5,38061,0,F,1,1,1948,0,0,22.0833,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0,1810,0,1,24.25,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0
3029,37564.5,39781.1,2,F,1,1,567,0,0,57.5833,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0,616,0,1,55.4166,No,None,NO,NO,NO,LOW,None,YES,0,0,0
3030,37594.9,37895.8,0,F,1,1,1937,0,0,22.3333,No,None,NO,NO,NO,LOW,None,YES,0,0,0,1922,0,1,22.6666,No,None,NO,NO,NO,LOW,None,YES,0,0,0
3031,37594.9,37769,0,F,1,1,2258,0,0,17.4166,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0,2072,0,1,20.1666,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0
3032,37594.9,38110.1,1,F,1,1,524,0,0,59.8332,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0,699,0,1,51.6667,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0
3033,37594.9,44422.4,2,F,1,1,1602,0,0,27.8333,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0,2206,0,1,18.1666,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0
3034,37594.9,41831.2,2,F,1,1,1184,0,0,36.0834,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0,1211,0,1,35.5001,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0
3035,37594.9,43209.9,2,F,1,1,569,0,0,57.5833,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0,669,0,1,52.9167,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0
3036,37594.9,38136.9,2,F,1,1,867,0,0,45.0835,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0,869,0,1,45.0002,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0
3037,37625.3,37879.9,0,F,1,1,1147,0,0,37.0834,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0,1760,0,1,25.25,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0
3038,37625.3,37801.6,0,F,1,1,1297,0,0,33.5001,No,None,NO,NO,NO,LOW,None,YES,0,0,0,1575,0,1,28.4167,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0
3039,37625.3,37971,0,F,1,1,2366,0,0,15.8333,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0,1754,0,1,25.4166,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0
3040,37625.3,38868.7,1,F,1,1,884,0,0,44.5835,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0,832,0,1,46.5002,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0
3041,37625.3,38995.3,2,F,1,1,1317,0,0,33.1667,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0,1727,0,1,25.8333,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0
3042,37655.8,38483.3,0,F,1,1,1330,0,0,33.0001,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0,1591,0,1,28.25,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0
3043,37655.8,37880,0,F,1,1,1178,0,0,36.4168,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0,1491,0,1,30,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0
3044,37686.2,38262.1,0,F,1,1,1529,0,0,29.4167,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0,1406,0,1,31.4167,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0
3045,37686.2,39203.9,0,F,1,1,1614,0,0,27.8333,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0,1482,0,1,30.25,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0
3046,37686.2,38137.1,1,F,1,1,877,0,0,44.9169,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0,1668,0,1,27,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0
3047,37686.2,38287.2,1,F,1,1,527,0,0,59.9999,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0,686,0,1,52.5,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0
3048,37686.2,38168.6,1,F,1,1,1234,0,0,35.2501,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0,2050,0,1,20.9166,No,None,NO,NO,NO,LOW,None,YES,0,0,0
3049,37686.2,38897.3,1,F,1,1,1268,0,0,34.3334,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0,1321,0,1,33.2501,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0
3050,37686.2,37942.6,1,F,1,1,1528,0,0,29.4167,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0,1530,0,1,29.4167,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0
3051,37686.2,39025.2,1,F,1,1,1999,0,0,21.4166,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0,1106,0,1,38.3335,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0
3052,37686.2,38289.3,2,F,1,1,1750,0,0,25.6667,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0,2309,0,1,16.8333,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0
3053,37686.2,40478.4,2,F,1,1,1257,0,0,34.6667,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0,1524,0,1,29.4167,No,None,NO,NO,NO,LOW,None,YES,0,0,0
3054,37686.2,37773.2,2,F,1,1,1163,0,0,36.9168,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0,1070,0,1,39.3335,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0
3055,37686.2,41610,2,F,1,1,1190,0,0,36.2501,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0,903,0,1,44.0002,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0
3056,37686.2,39952.5,2,F,1,1,1202,0,0,36.0001,No,None,NO,NO,NO,LOW,None,YES,0,0,0,1048,0,1,39.7501,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0
3057,37686.2,42632.4,2,F,1,1,1071,0,0,39.3335,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0,1250,0,1,34.7501,No,None,NO,NO,NO,LOW,None,YES,0,0,0
3058,37716.6,38219.9,0,F,1,1,1238,0,0,35.1668,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0,1341,0,1,32.9167,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0
3059,37716.6,37848.7,0,F,1,1,1566,0,0,28.75,No,None,NO,NO,NO,LOW,None,YES,0,0,0,1779,0,1,25.3333,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0
3060,37716.6,38240.4,1,F,1,1,1572,0,0,28.6667,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0,1584,0,1,28.5,No,None,NO,NO,NO,LOW,None,YES,0,0,0
3061,37716.6,39775.4,2,F,1,1,1752,0,0,25.75,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0,2204,0,1,18.5,No,None,NO,NO,NO,LOW,None,YES,0,0,0
3062,37716.6,39539.7,2,F,1,1,1835,0,0,24.25,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0,2330,0,1,16.5,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0
3063,37716.6,42814.4,2,F,1,1,858,0,0,45.8335,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0,1007,0,1,41.0001,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0
3064,37747,37913,0,F,1,1,1329,0,0,33.2501,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0,1679,0,1,26.8333,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0
3065,37747,37843.8,0,F,1,1,2111,0,0,20.0833,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0,2162,0,1,19.0833,No,None,NO,NO,NO,LOW,None,YES,0,0,0
3066,37747,38416.5,1,F,1,1,539,0,0,59.5832,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0,982,0,1,41.8335,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0
3067,37747,39938.9,2,F,1,1,1765,0,0,25.5833,No,None,NO,NO,NO,LOW,None,YES,0,0,0,2336,0,1,16.5,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0
3068,37777.4,38071.8,0,F,1,1,1373,0,0,32.3334,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0,2118,0,1,20.0833,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0
3069,37777.4,38543.1,1,F,1,1,184,0,0,90.5826,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0,2057,0,1,21,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0
3070,37777.4,38236.9,1,F,1,1,789,0,0,48.3335,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0,1980,0,1,22,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0
