Time,NodeID,Genome,STATE_MALE,STATE_IMMATURE,STATE_LARVA,STATE_EGG,MaleNumDied,MaleAvgAgeAtDeath
620,1,X-a0-b1:Y-a1-b1,24988,15459,205784,5288442,2902,8.32667
620,1,Other,54900,35083,492525,13010045,6627,8.10925
621,1,X-a0-b0:Y-a1-b0,1597,863,10293,250502,213,8.16432
621,1,X-a0-b0:Y-a0-b1,1585,834,10060,245958,219,8.71233
621,1,X-a0-b0:Y-a1-b1,13078,7548,94514,2308537,1542,8.50454
621,1,X-a1-b0:Y-a1-b1,25066,15639,208853,5351732,2995,8.41469
621,1,X-a0-b1:Y-a1-b1,25049,15496,205156,5241022,2977,8.37252
621,1,Other,55191,35190,493016,13056106,6442,8.16035
622,1,X-a0-b0:Y-a1-b0,1559,854,10190,253041,197,9.39594
622,1,X-a0-b0:Y-a0-b1,1578,820,10015,259946,187,9.31016
622,1,X-a0-b0:Y-a1-b1,12883,7548,93920,2382498,1613,8.39616
622,1,X-a1-b0:Y-a1-b1,24985,15613,208557,5409097,3102,8.36976
622,1,X-a0-b1:Y-a1-b1,24977,15361,205107,5377927,3114,8.37893
622,1,Other,55499,35359,494779,13328314,6537,8.22441
623,1,X-a0-b0:Y-a1-b0,1531,848,10115,237176,199,7.72362
623,1,X-a0-b0:Y-a0-b1,1506,808,10016,236863,232,8.69397
623,1,X-a0-b0:Y-a1-b1,12719,7517,93355,2349337,1617,8.63389
623,1,X-a1-b0:Y-a1-b1,25122,15497,207953,5428996,2922,8.2115
623,1,X-a0-b1:Y-a1-b1,24932,15434,204589,5288379,2968,8.3878
623,1,Other,55595,35282,496469,13368784,6780,8.20088
624,1,X-a0-b0:Y-a1-b0,1495,874,10014,243784,185,8.04865
624,1,X-a0-b0:Y-a0-b1,1503,827,9859,246656,154,8.83117
624,1,X-a0-b0:Y-a1-b1,12642,7565,92431,2287155,1529,8.65925
624,1,X-a1-b0:Y-a1-b1,25188,15435,208130,5419338,2999,8.36079
624,1,X-a0-b1:Y-a1-b1,24926,15358,203838,5185237,2971,8.30932
624,1,Other,55734,35518,498434,13346770,6625,8.17494
625,1,X-a0-b0:Y-a1-b0,1475,823,9983,243951,191,8.77487
625,1,X-a0-b0:Y-a0-b1,1486,824,9805,239334,168,9.30952
625,1,X-a0-b0:Y-a1-b1,12603,7436,91866,2348097,1530,8.71699
625,1,X-a1-b0:Y-a1-b1,25154,15432,208089,5372011,2981,8.41932
625,1,X-a0-b1:Y-a1-b1,24920,15217,203161,5460204,3029,8.64708
625,1,Other,55898,35529,499592,13572277,6628,8.23884
626,1,X-a0-b0:Y-a1-b0,1438,803,9888,234930,210,7.7
626,1,X-a0-b0:Y-a0-b1,1464,807,9677,242324,197,9.90355
626,1,X-a0-b0:Y-a1-b1,12454,7399,91439,2354778,1578,8.85868
626,1,X-a1-b0:Y-a1-b1,25115,15551,207156,5445016,3034,8.25115
626,1,X-a0-b1:Y-a1-b1,24888,15221,202944,5335134,2995,8.17763
626,1,Other,56313,35402,500836,13580259,6486,8.07894
627,1,X-a0-b0:Y-a1-b0,1397,792,9778,241399,201,9.00995
627,1,X-a0-b0:Y-a0-b1,1444,810,9548,230268,175,7.78286
627,1,X-a0-b0:Y-a1-b1,12379,7301,90884,2234305,1550,8.88194
627,1,X-a1-b0:Y-a1-b1,25202,15539,206741,5426019,2943,8.4159
627,1,X-a0-b1:Y-a1-b1,24863,15159,202660,5163100,3016,8.24901
627,1,Other,56350,35513,502509,13485575,6746,8.28106
628,1,X-a0-b0:Y-a1-b0,1411,797,9607,236510,153,8.9085
628,1,X-a0-b0:Y-a0-b1,1440,806,9408,223532,166,8.09639
628,1,X-a0-b0:Y-a1-b1,12310,7168,90094,2324306,1542,8.85733
628,1,X-a1-b0:Y-a1-b1,25096,15607,206848,5379064,3103,8.30744
628,1,X-a0-b1:Y-a1-b1,24839,15091,202400,5425370,2929,8.50017
628,1,Other,56611,35710,504281,13712778,6566,8.30536
629,1,X-a0-b0:Y-a1-b0,1378,793,9495,227520,174,8.90805
629,1,X-a0-b0:Y-a0-b1,1421,792,9270,232812,161,8.96894
629,1,X-a0-b0:Y-a1-b1,12239,7147,89521,2307340,1468,8.83583
629,1,X-a1-b0:Y-a1-b1,25112,15504,206107,5440396,2978,8.33042
629,1,X-a0-b1:Y-a1-b1,24726,15176,202420,5225953,3047,8.29537
629,1,Other,56638,35835,505687,13656109,6877,8.25593
630,1,X-a0-b0:Y-a1-b0,1347,792,9380,231164,185,9.43784
630,1,X-a0-b0:Y-a0-b1,1439,791,9168,218336,141,9.19149
630,1,X-a0-b0:Y-a1-b1,12229,7094,89354,2191840,1422,8.55274
630,1,X-a1-b0:Y-a1-b1,25031,15464,205980,5350293,3085,8.41621
630,1,X-a0-b1:Y-a1-b1,24663,15268,201903,5182904,3000,8.291
630,1,Other,56729,35861,507072,13658156,6795,8.14731
631,1,X-a0-b0:Y-a1-b0,1344,793,9305,221425,156,9.49359
631,1,X-a0-b0:Y-a0-b1,1410,816,8952,204195,179,9.28492
631,1,X-a0-b0:Y-a1-b1,12144,7145,88572,2236856,1429,8.38278
631,1,X-a1-b0:Y-a1-b1,25011,15442,205803,5301224,3032,8.11346
631,1,X-a0-b1:Y-a1-b1,24753,15102,201372,5413608,2863,8.27733
631,1,Other,56774,36189,508527,13746434,6813,8.23705
632,1,X-a0-b0:Y-a1-b0,1329,761,9235,213435,167,8.57485
632,1,X-a0-b0:Y-a0-b1,1419,772,8757,221285,164,8.35976
632,1,X-a0-b0:Y-a1-b1,12054,7156,87751,2216838,1449,8.66805
632,1,X-a1-b0:Y-a1-b1,25037,15251,204943,5388746,3011,8.49319
632,1,X-a0-b1:Y-a1-b1,24638,15220,201321,5249260,3020,8.32285
632,1,Other,56963,36146,509936,13866968,6902,8.30788
633,1,X-a0-b0:Y-a1-b0,1316,753,9082,224227,171,8.9883
633,1,X-a0-b0:Y-a0-b1,1410,797,8705,211732,155,8.89032
633,1,X-a0-b0:Y-a1-b1,11977,7103,86885,2197688,1463,8.65277
633,1,X-a1-b0:Y-a1-b1,25085,15155,204793,5390471,2924,8.51026
633,1,X-a0-b1:Y-a1-b1,24753,15170,201251,5229371,2873,8.24504
633,1,Other,57231,36231,512762,13833820,6669,8.25476
634,1,X-a0-b0:Y-a1-b0,1300,775,8973,219759,161,8.85714
634,1,X-a0-b0:Y-a0-b1,1405,776,8609,211195,157,8.78981
634,1,X-a0-b0:Y-a1-b1,11934,7052,86350,2229305,1433,8.83391
634,1,X-a1-b0:Y-a1-b1,24969,15207,204229,5288581,3038,8.29855
634,1,X-a0-b1:Y-a1-b1,24667,15076,200692,5367154,2990,8.40401
634,1,Other,57364,36478,513514,14027672,6783,8.14581
635,1,X-a0-b0:Y-a1-b0,1300,757,8889,203626,160,8.99375
635,1,X-a0-b0:Y-a0-b1,1404,768,8533,213685,168,8.77381
635,1,X-a0-b0:Y-a1-b1,11907,7035,85788,2159859,1398,8.8784
635,1,X-a1-b0:Y-a1-b1,24922,15193,203577,5372571,3016,8.23475
635,1,X-a0-b1:Y-a1-b1,24689,15158,200659,5195706,2886,8.58108
635,1,Other,57678,36372,515704,13979243,6788,8.34031
636,1,X-a0-b0:Y-a1-b0,1299,772,8815,212781,137,8.81022
636,1,X-a0-b0:Y-a0-b1,1359,771,8465,204110,184,8.69022
636,1,X-a0-b0:Y-a1-b1,11859,6865,85066,2145413,1430,8.31189
636,1,X-a1-b0:Y-a1-b1,24863,15285,203597,5421897,2952,8.32215
636,1,X-a0-b1:Y-a1-b1,24735,15130,199708,5196772,2958,8.31677
636,1,Other,57718,36624,517128,14021725,6979,8.17524
637,1,X-a0-b0:Y-a1-b0,1292,789,8718,216480,139,8.61151
637,1,X-a0-b0:Y-a0-b1,1341,747,8272,207169,174,8.54023
637,1,X-a0-b0:Y-a1-b1,11810,6773,84442,2157439,1436,8.70961
637,1,X-a1-b0:Y-a1-b1,24758,15304,203736,5384077,3077,8.1781
637,1,X-a0-b1:Y-a1-b1,24708,15067,199097,5314150,2982,8.26995
637,1,Other,57557,36690,518642,14297592,7041,8.21971
638,1,X-a0-b0:Y-a1-b0,1266,742,8673,201298,169,8.95858
638,1,X-a0-b0:Y-a0-b1,1311,704,8174,213665,181,8.9558
638,1,X-a0-b0:Y-a1-b1,11680,6670,83716,2147075,1438,8.6064
638,1,X-a1-b0:Y-a1-b1,24791,15158,203136,5310458,3008,8.63464
638,1,X-a0-b1:Y-a1-b1,24655,14972,199031,5191924,2932,8.4219
638,1,Other,58013,36752,520780,14186079,6686,8.24125
639,1,X-a0-b0:Y-a1-b0,1268,690,8568,199048,157,8.73248
639,1,X-a0-b0:Y-a0-b1,1314,711,8150,198822,145,10.1241
639,1,X-a0-b0:Y-a1-b1,11585,6624,83087,2078478,1429,8.73548
639,1,X-a1-b0:Y-a1-b1,24704,15299,202659,5312223,2961,8.25296
639,1,X-a0-b1:Y-a1-b1,24574,14915,198692,5195633,3014,8.47379
639,1,Other,58151,37113,522527,14119861,6956,8.18401
640,1,X-a0-b0:Y-a1-b0,1248,726,8400,207081,167,8.20359
640,1,X-a0-b0:Y-a0-b1,1270,709,7968,197500,187,9.00535
640,1,X-a0-b0:Y-a1-b1,11380,6636,82637,2107269,1443,8.80804
640,1,X-a1-b0:Y-a1-b1,24755,15152,202588,5395577,2924,8.39877
640,1,X-a0-b1:Y-a1-b1,24477,14939,198409,5239594,2989,8.52593
640,1,Other,58380,37135,524291,14294107,6967,8.28133
641,1,X-a0-b0:Y-a1-b0,1216,709,8274,190010,186,8.06989
641,1,X-a0-b0:Y-a0-b1,1248,688,7903,200513,162,8.54938
641,1,X-a0-b0:Y-a1-b1,11320,6486,81990,2098039,1397,8.5612
641,1,X-a1-b0:Y-a1-b1,24649,15286,201920,5331423,3017,8.51939
641,1,X-a0-b1:Y-a1-b1,24473,14983,198138,5242034,2898,8.46549
641,1,Other,58339,37540,525349,14326522,6995,8.29721
642,1,X-a0-b0:Y-a1-b0,1179,731,8097,193650,150,8.69333
642,1,X-a0-b0:Y-a0-b1,1194,691,7812,189419,172,9.18605
642,1,X-a0-b0:Y-a1-b1,11201,6521,81369,2064003,1387,8.56164
642,1,X-a1-b0:Y-a1-b1,24601,15296,201492,5281025,3021,8.31943
642,1,X-a0-b1:Y-a1-b1,24285,15119,198061,5217228,3047,8.28257
642,1,Other,58517,37781,526715,14333170,6940,8.18372
643,1,X-a0-b0:Y-a1-b0,1181,749,7943,199031,120,8.85
643,1,X-a0-b0:Y-a0-b1,1206,670,7763,188644,119,8.70588
643,1,X-a0-b0:Y-a1-b1,11147,6500,80442,2109319,1328,8.52711
643,1,X-a1-b0:Y-a1-b1,24678,15049,201229,5446884,2903,8.28006
643,1,X-a0-b1:Y-a1-b1,24299,15189,197772,5218356,2886,8.57935
643,1,Other,58903,37472,528455,14475615,7034,8.28362
644,1,X-a0-b0:Y-a1-b0,1207,682,7897,183399,146,9.34247
644,1,X-a0-b0:Y-a0-b1,1175,614,7682,195405,175,9.21143
644,1,X-a0-b0:Y-a1-b1,11031,6550,80094,2070303,1362,8.3862
644,1,X-a1-b0:Y-a1-b1,24499,14996,200867,5340855,3077,8.38902
644,1,X-a0-b1:Y-a1-b1,24233,15199,197089,5218348,2917,8.4107
644,1,Other,59285,37327,530693,14476832,6801,8.01588
645,1,X-a0-b0:Y-a1-b0,1187,656,7712,191258,159,8.66038
645,1,X-a0-b0:Y-a0-b1,1150,631,7601,183461,145,9.07586
645,1,X-a0-b0:Y-a1-b1,10914,6478,79546,2023869,1339,8.89694
645,1,X-a1-b0:Y-a1-b1,24555,15098,200258,5272581,2906,8.35616
645,1,X-a0-b1:Y-a1-b1,24320,14884,196532,5199847,2884,8.41921
645,1,Other,59572,37554,531495,14422242,7057,8.12923
646,1,X-a0-b0:Y-a1-b0,1188,658,7644,197123,139,8.82734
646,1,X-a0-b0:Y-a0-b1,1130,621,7492,180141,135,8.83704
646,1,X-a0-b0:Y-a1-b1,10926,6357,79154,2084494,1292,8.32972
646,1,X-a1-b0:Y-a1-b1,24482,15010,200069,5320244,3051,8.39266
646,1,X-a0-b1:Y-a1-b1,24395,14846,196249,5224096,2900,8.51828
646,1,Other,59796,37716,532850,14727779,7056,8.33489
647,1,X-a0-b0:Y-a1-b0,1185,648,7537,179612,134,7.91791
647,1,X-a0-b0:Y-a0-b1,1123,615,7368,193613,136,7.82353
647,1,X-a0-b0:Y-a1-b1,10895,6399,78534,2059225,1287,8.9425
647,1,X-a1-b0:Y-a1-b1,24355,15198,199495,5307044,2972,8.30619
647,1,X-a0-b1:Y-a1-b1,24373,14683,195993,5229382,2959,8.19162
647,1,Other,59879,37735,534718,14638339,7189,8.23258
648,1,X-a0-b0:Y-a1-b0,1171,657,7406,186227,135,8.36296
648,1,X-a0-b0:Y-a0-b1,1077,616,7371,181783,157,8.33121
648,1,X-a0-b0:Y-a1-b1,10791,6236,78091,2006462,1384,8.49205
648,1,X-a1-b0:Y-a1-b1,24300,15240,199494,5257504,2916,8.30796
648,1,X-a0-b1:Y-a1-b1,24341,14604,195443,5193073,2926,8.19378
648,1,Other,60021,38229,535887,14628792,6984,8.20475
649,1,X-a0-b0:Y-a1-b0,1142,663,7331,188495,148,8.08108
649,1,X-a0-b0:Y-a0-b1,1084,587,7316,181212,131,9.30534
649,1,X-a0-b0:Y-a1-b1,10697,6283,77592,2032817,1285,8.82023
649,1,X-a1-b0:Y-a1-b1,24421,15071,199016,5330798,2882,8.23803
649,1,X-a0-b1:Y-a1-b1,24164,14793,195089,5237146,2961,8.39885
649,1,Other,60203,38326,536859,14742445,7227,8.21392
650,1,X-a0-b0:Y-a1-b0,1113,630,7287,177782,159,7.62264
650,1,X-a0-b0:Y-a0-b1,1065,592,7194,185384,139,9.80576
650,1,X-a0-b0:Y-a1-b1,10527,6245,77240,2015562,1329,8.49059
650,1,X-a1-b0:Y-a1-b1,24395,15202,198852,5307452,2930,8.56962
650,1,X-a0-b1:Y-a1-b1,24233,14835,194420,5208281,2840,8.53838
650,1,Other,60487,38448,537903,14881749,7193,8.2615
651,1,X-a0-b0:Y-a1-b0,1102,594,7319,181415,145,8.50345
651,1,X-a0-b0:Y-a0-b1,1049,578,7164,175310,124,9.06452
651,1,X-a0-b0:Y-a1-b1,10610,6094,76749,1986859,1220,8.72951
651,1,X-a1-b0:Y-a1-b1,24467,15149,198343,5223951,2912,8.35096
651,1,X-a0-b1:Y-a1-b1,24142,14807,194399,5207225,2953,8.35388
651,1,Other,60406,38496,539685,14872358,7363,8.19571
652,1,X-a0-b0:Y-a1-b0,1083,609,7251,182365,138,8.8913
652,1,X-a0-b0:Y-a0-b1,1042,559,7086,174346,132,8.24242
652,1,X-a0-b0:Y-a1-b1,10576,6052,76294,2013491,1210,8.31818
652,1,X-a1-b0:Y-a1-b1,24447,14960,198120,5316993,2907,8.05951
652,1,X-a0-b1:Y-a1-b1,24100,14909,194070,5222303,2877,8.25339
652,1,Other,60667,38531,541203,14983708,7244,8.27374
653,1,X-a0-b0:Y-a1-b0,1076,589,7214,175020,132,8.44697
653,1,X-a0-b0:Y-a0-b1,1021,562,7005,184013,117,9.8547
653,1,X-a0-b0:Y-a1-b1,10449,5914,76034,1979797,1356,8.95649
653,1,X-a1-b0:Y-a1-b1,24482,15063,197337,5306290,2845,8.72162
653,1,X-a0-b1:Y-a1-b1,24104,14774,193718,5217611,2868,8.33054
653,1,Other,60920,38496,542904,14977418,7205,8.21096
654,1,X-a0-b0:Y-a1-b0,1064,592,7099,181610,121,7.87603
654,1,X-a0-b0:Y-a0-b1,1020,545,6920,169944,122,9.2459
654,1,X-a0-b0:Y-a1-b1,10339,5937,75485,1950128,1250,8.6024
654,1,X-a1-b0:Y-a1-b1,24518,15070,197167,5253265,2960,8.44257
654,1,X-a0-b1:Y-a1-b1,24192,14588,193640,5174167,2811,8.52935
654,1,Other,60994,38509,545214,14924635,7395,8.21907
655,1,X-a0-b0:Y-a1-b0,1025,597,7041,178202,146,9.41781
655,1,X-a0-b0:Y-a0-b1,1014,551,6798,171166,108,8.25
655,1,X-a0-b0:Y-a1-b1,10259,5868,75245,1954987,1259,9.00874
655,1,X-a1-b0:Y-a1-b1,24565,14923,196822,5327623,2871,8.40578
655,1,X-a0-b1:Y-a1-b1,24079,14590,192962,5181553,2980,8.27886
655,1,Other,61191,38860,545457,15046049,7269,8.30857
656,1,X-a0-b0:Y-a1-b0,1022,587,6915,171794,136,8
656,1,X-a0-b0:Y-a0-b1,992,579,6722,173806,134,9.02239
656,1,X-a0-b0:Y-a1-b1,10121,5869,74836,1939420,1253,8.6265
656,1,X-a1-b0:Y-a1-b1,24338,14893,197037,5262194,3027,8.29105
656,1,X-a0-b1:Y-a1-b1,24076,14475,192568,5215215,2867,8.46529
656,1,Other,61303,38975,547101,15156839,7341,8.21046
657,1,X-a0-b0:Y-a1-b0,1005,578,6832,171206,124,9.56452
657,1,X-a0-b0:Y-a0-b1,990,568,6690,164309,113,8.33628
657,1,X-a0-b0:Y-a1-b1,10043,5912,74436,1917224,1202,8.20965
657,1,X-a1-b0:Y-a1-b1,24323,14899,196232,5239670,2961,8.3205
657,1,X-a0-b1:Y-a1-b1,24012,14478,192413,5209957,2872,8.375
657,1,Other,61292,39114,548885,15114997,7342,8.27717
658,1,X-a0-b0:Y-a1-b0,998,582,6771,181871,130,8.88461
658,1,X-a0-b0:Y-a0-b1,996,571,6611,158327,109,9.50459
658,1,X-a0-b0:Y-a1-b1,10001,5958,73684,1922978,1192,8.33725
658,1,X-a1-b0:Y-a1-b1,24306,14888,195573,5305340,2939,8.3491
658,1,X-a0-b1:Y-a1-b1,23886,14450,192113,5254442,2893,8.44556
658,1,Other,61307,39046,550613,15332795,7471,8.12033
659,1,X-a0-b0:Y-a1-b0,1000,563,6731,166828,116,8.09483
659,1,X-a0-b0:Y-a0-b1,970,554,6517,160571,138,8.64493
659,1,X-a0-b0:Y-a1-b1,9891,5938,73108,1860534,1218,8.84319
659,1,X-a1-b0:Y-a1-b1,24204,14934,195084,5251411,2917,8.48954
659,1,X-a0-b1:Y-a1-b1,23757,14411,191851,5220489,2911,8.38097
659,1,Other,61706,38955,551941,15275111,7360,8.13927
660,1,X-a0-b0:Y-a1-b0,978,546,6592,161080,136,8.05147
660,1,X-a0-b0:Y-a0-b1,967,563,6426,164752,118,9.25424
660,1,X-a0-b0:Y-a1-b1,9856,5826,72541,1888669,1193,8.8114
660,1,X-a1-b0:Y-a1-b1,24140,14904,194599,5247850,2942,8.45989
660,1,X-a0-b1:Y-a1-b1,23656,14622,191548,5242576,2858,8.55108
660,1,Other,61856,39102,552878,15250257,7383,8.17947
661,1,X-a0-b0:Y-a1-b0,1003,547,6473,177224,85,7.31765
661,1,X-a0-b0:Y-a0-b1,939,570,6322,152890,131,8.41221
661,1,X-a0-b0:Y-a1-b1,9770,5781,72120,1898083,1244,8.62781
661,1,X-a1-b0:Y-a1-b1,24200,14752,193974,5259137,2928,8.34051
661,1,X-a0-b1:Y-a1-b1,23563,14434,191639,5202054,2920,8.53014
661,1,Other,62058,39268,554604,15338286,7341,8.21223
662,1,X-a0-b0:Y-a1-b0,999,513,6557,158771,123,9.34959
662,1,X-a0-b0:Y-a0-b1,960,566,6208,153898,95,8.78947
662,1,X-a0-b0:Y-a1-b1,9727,5662,71688,1836980,1185,9.11814
662,1,X-a1-b0:Y-a1-b1,24176,14649,193630,5229289,2916,8.44067
662,1,X-a0-b1:Y-a1-b1,23466,14383,191167,5154716,2849,8.32011
662,1,Other,61989,39435,555550,15378970,7511,8.35108
663,1,X-a0-b0:Y-a1-b0,974,520,6447,151208,122,9.45902
663,1,X-a0-b0:Y-a0-b1,937,553,6151,154106,116,8.69828
663,1,X-a0-b0:Y-a1-b1,9682,5629,70933,1808802,1151,8.24761
663,1,X-a1-b0:Y-a1-b1,24080,14709,193325,5165186,2906,8.28527
663,1,X-a0-b1:Y-a1-b1,23357,14495,190674,5245907,2863,8.21481
663,1,Other,62156,39522,556556,15586608,7476,8.24692
664,1,X-a0-b0:Y-a1-b0,939,528,6269,159390,135,8.56296
664,1,X-a0-b0:Y-a0-b1,937,518,6107,150222,119,8.68067
664,1,X-a0-b0:Y-a1-b1,9618,5694,70344,1836282,1121,8.69045
664,1,X-a1-b0:Y-a1-b1,24049,14720,192421,5143043,2931,8.17025
664,1,X-a0-b1:Y-a1-b1,23542,14251,190843,5247411,2771,8.52256
664,1,Other,62287,39773,558318,15663090,7539,8.1926
665,1,X-a0-b0:Y-a1-b0,941,511,6279,156197,105,8.8
665,1,X-a0-b0:Y-a0-b1,948,498,5982,147835,105,8.2
665,1,X-a0-b0:Y-a1-b1,9535,5604,69825,1782683,1211,8.78943
665,1,X-a1-b0:Y-a1-b1,24030,14676,191505,5184441,2897,8.49189
665,1,X-a0-b1:Y-a1-b1,23457,14284,190786,5165598,2810,8.32954
665,1,Other,62593,39948,559925,15490889,7362,8.25808
666,1,X-a0-b0:Y-a1-b0,940,519,6161,154316,98,10.051
666,1,X-a0-b0:Y-a0-b1,942,498,5875,147387,105,9.40952
666,1,X-a0-b0:Y-a1-b1,9445,5504,69368,1799895,1161,8.71662
666,1,X-a1-b0:Y-a1-b1,23928,14647,191433,5213053,2923,8.42867
666,1,X-a0-b1:Y-a1-b1,23472,14180,190717,5162982,2788,8.50395
666,1,Other,62803,40200,561123,15704545,7446,8.14639
667,1,X-a0-b0:Y-a1-b0,933,506,6077,154148,101,9.23762
667,1,X-a0-b0:Y-a0-b1,944,482,5839,147896,104,8.45192
667,1,X-a0-b0:Y-a1-b1,9342,5466,68855,1806333,1180,8.81186
667,1,X-a1-b0:Y-a1-b1,23913,14600,191219,5199372,2839,8.4248
667,1,X-a0-b1:Y-a1-b1,23405,14164,190494,5175861,2831,8.37937
667,1,Other,63154,40237,562862,15672528,7384,8.0883
668,1,X-a0-b0:Y-a1-b0,934,497,5988,150437,105,8.85714
668,1,X-a0-b0:Y-a0-b1,888,506,5750,146905,136,7.47794
668,1,X-a0-b0:Y-a1-b1,9286,5506,68143,1778787,1122,8.48663
668,1,X-a1-b0:Y-a1-b1,23942,14434,190798,5284718,2852,8.47826
668,1,X-a0-b1:Y-a1-b1,23272,14255,190204,5172290,2878,8.33322
668,1,Other,63449,40411,564046,15962763,7458,8.20233
669,1,X-a0-b0:Y-a1-b0,905,500,5924,155997,123,9.2439
669,1,X-a0-b0:Y-a0-b1,884,500,5632,152348,103,9.37864
669,1,X-a0-b0:Y-a1-b1,9240,5556,67618,1777919,1130,8.45929
669,1,X-a1-b0:Y-a1-b1,23866,14343,190518,5266926,2890,8.37266
669,1,X-a0-b1:Y-a1-b1,23318,14188,189954,5052755,2768,8.38981
669,1,Other,63411,40510,564821,15985908,7743,8.16273
670,1,X-a0-b0:Y-a1-b0,906,470,5913,148344,114,8.96491
670,1,X-a0-b0:Y-a0-b1,875,483,5606,154571,101,8.15842
670,1,X-a0-b0:Y-a1-b1,9130,5692,67039,1803363,1118,8.6941
670,1,X-a1-b0:Y-a1-b1,23844,14358,190492,5207662,2808,8.24893
670,1,X-a0-b1:Y-a1-b1,23173,14174,189429,5193294,2839,8.44452
670,1,Other,63697,40354,566720,15793174,7508,8.2179
671,1,X-a0-b0:Y-a1-b0,888,463,5871,138930,108,7.97222
671,1,X-a0-b0:Y-a0-b1,858,473,5587,144400,103,8.91262
671,1,X-a0-b0:Y-a1-b1,9126,5608,66731,1757501,1127,8.87755
671,1,X-a1-b0:Y-a1-b1,23792,14271,189833,5190750,2891,8.48392
671,1,X-a0-b1:Y-a1-b1,23049,14358,188934,5083040,2888,8.69633
671,1,Other,63865,40454,567209,16038217,7634,8.28334
672,1,X-a0-b0:Y-a1-b0,854,488,5766,142451,119,9.4874
672,1,X-a0-b0:Y-a0-b1,830,468,5542,147791,126,9.6746
672,1,X-a0-b0:Y-a1-b1,9165,5531,66240,1725419,1097,8.20146
672,1,X-a1-b0:Y-a1-b1,23633,14222,189393,5193701,2870,8.21603
672,1,X-a0-b1:Y-a1-b1,23098,14210,188329,5024097,2784,8.34267
672,1,Other,64202,40591,568937,16098500,7492,8.31901
673,1,X-a0-b0:Y-a1-b0,858,480,5681,141034,104,8.66346
673,1,X-a0-b0:Y-a0-b1,820,452,5540,139608,105,9.59048
673,1,X-a0-b0:Y-a1-b1,9168,5438,65533,1737872,1108,8.81498
673,1,X-a1-b0:Y-a1-b1,23434,14266,189102,5246800,2921,8.5546
673,1,X-a0-b1:Y-a1-b1,23023,14103,187333,5198976,2859,8.41693
673,1,Other,64287,40735,570532,16012444,7736,8.26176
674,1,X-a0-b0:Y-a1-b0,856,477,5529,137096,94,8.8617
674,1,X-a0-b0:Y-a0-b1,802,452,5434,135176,111,8.23423
674,1,X-a0-b0:Y-a1-b1,9114,5374,65198,1712823,1102,8.65608
674,1,X-a1-b0:Y-a1-b1,23404,14295,189035,5152958,2786,8.37796
674,1,X-a0-b1:Y-a1-b1,22914,14260,187356,5058106,2790,8.34373
674,1,Other,64308,41076,571016,16161555,7714,8.14765
675,1,X-a0-b0:Y-a1-b0,824,503,5402,136001,111,9.33333
675,1,X-a0-b0:Y-a0-b1,782,471,5357,137873,102,8.03922
675,1,X-a0-b0:Y-a1-b1,9069,5292,64773,1688029,1081,8.4024
675,1,X-a1-b0:Y-a1-b1,23371,14212,188522,5138846,2822,8.26825
675,1,X-a0-b1:Y-a1-b1,23054,14127,186697,4988005,2756,8.47206
675,1,Other,64745,40884,573126,16322322,7593,8.21928
676,1,X-a0-b0:Y-a1-b0,822,507,5341,135173,104,10.4135
676,1,X-a0-b0:Y-a0-b1,777,455,5333,137306,97,9.47423
676,1,X-a0-b0:Y-a1-b1,9035,5204,64196,1698389,1096,8.48175
676,1,X-a1-b0:Y-a1-b1,23185,14266,187890,5278472,2845,8.6232
676,1,X-a0-b1:Y-a1-b1,23059,14063,185715,5154507,2752,8.29433
676,1,Other,64887,40838,574922,16217882,7690,8.31365
677,1,X-a0-b0:Y-a1-b0,823,506,5246,129127,87,9.89655
677,1,X-a0-b0:Y-a0-b1,758,442,5295,130746,103,8.6699
677,1,X-a0-b0:Y-a1-b1,9025,5066,63655,1690555,1080,8.36852
677,1,X-a1-b0:Y-a1-b1,23158,14216,187895,5113126,2790,8.35305
677,1,X-a0-b1:Y-a1-b1,22893,14116,185374,5109612,2806,8.40378
677,1,Other,65054,41070,575261,16156612,7720,8.2092
678,1,X-a0-b0:Y-a1-b0,830,501,5175,131921,88,8.77273
678,1,X-a0-b0:Y-a0-b1,755,434,5196,127744,102,8.53922
678,1,X-a0-b0:Y-a1-b1,8885,5067,63341,1660925,1124,8.3274
678,1,X-a1-b0:Y-a1-b1,23198,14215,187535,5085339,2752,8.42842
678,1,X-a0-b1:Y-a1-b1,22895,14074,185114,5031619,2790,8.50538
678,1,Other,65471,40961,576361,16342729,7600,8.23618
679,1,X-a0-b0:Y-a1-b0,827,471,5098,132599,109,8.69725
679,1,X-a0-b0:Y-a0-b1,758,430,5099,138265,89,8.06742
679,1,X-a0-b0:Y-a1-b1,8806,5013,62679,1664806,1082,8.28189
679,1,X-a1-b0:Y-a1-b1,23115,14185,187245,5244657,2809,8.36454
679,1,X-a0-b1:Y-a1-b1,22997,14015,184443,5104176,2674,8.20494
679,1,Other,65602,41101,578494,16302636,7741,8.16962
680,1,X-a0-b0:Y-a1-b0,828,445,5090,125062,98,8.79592
680,1,X-a0-b0:Y-a0-b1,737,456,5041,127378,94,9.35106
680,1,X-a0-b0:Y-a1-b1,8739,5021,62325,1657138,1055,8.78294
680,1,X-a1-b0:Y-a1-b1,22965,14177,187313,5120094,2851,8.56682
680,1,X-a0-b1:Y-a1-b1,22993,14028,184178,5040690,2684,8.54359
