Rel_ID,Rel_start_time,Rel_scheduled_end_time,Rel_type (0 = transitory 1 = informal 2 = marital),Original_node_ID,A_ID,A_is_infected,A_gender,A_age,A_total_num_active_rels,A_num_active_transitory_rels,A_num_active_informal_rels,A_num_active_marital_rels,A_num_lifetime_rels,A_num_rels_last_6_mo,A_extra_relational_bitmask,A_is_circumcised,A_has_STI_coinfection,A_is_superspreader,B_ID,B_is_infected,B_gender,B_age,B_total_num_active_rels,B_num_active_transitory_rels,B_num_active_informal_rels,B_num_active_marital_rels,B_num_lifetime_rels,B_num_rels_last_6_mo,B_extra_relational_bitmask,B_is_circumcised,B_has_STI_coinfection,B_is_superspreader,A_IndividualProperties,B_IndividualProperties
171,14,33.6737,0,1,11294,1,0,19.5881,1,1,0,0,1,1,0,0,0,0,5349,1,1,16.935,1,1,0,0,1,1,0,0,0,0,None,None
172,14,132.416,0,1,12452,0,0,25.8883,1,1,0,0,1,1,0,0,0,0,5488,1,1,15.6747,1,1,0,0,1,1,0,0,0,0,None,None
173,14,270.779,0,1,13373,0,0,27.065,1,1,0,0,1,1,0,0,0,0,6612,0,1,26.269,1,1,0,0,1,1,0,0,0,0,None,None
174,14,422.927,0,1,2872,0,0,41.2744,1,1,0,0,1,1,0,0,0,0,6605,0,1,37.3878,1,1,0,0,1,1,0,0,0,0,None,None
175,14,114.565,0,1,4636,1,0,20.0164,1,1,0,0,1,1,0,0,0,0,7893,0,1,13.2051,1,1,0,0,1,1,0,0,0,0,None,None
176,14,431.845,0,1,13338,1,0,16.9132,1,1,0,0,1,1,0,0,0,0,11957,1,1,16.5069,1,1,0,0,1,1,0,0,0,0,None,None
177,14,313.12,0,1,13494,0,0,37.5897,1,1,0,0,1,1,0,0,0,0,9962,0,1,30.3731,1,1,0,0,1,1,0,0,0,0,None,None
178,14,1034.65,1,1,487,0,0,20.7656,1,0,1,0,1,1,0,0,0,0,11867,1,1,19.0876,1,0,1,0,1,1,0,0,0,0,None,None
179,14,622.465,1,1,1251,1,0,18.6587,1,0,1,0,1,1,0,0,0,0,11239,0,1,21.5875,1,0,1,0,1,1,0,0,0,0,None,None
180,14,503.677,1,1,2479,0,0,28.1143,1,0,1,0,1,1,0,0,0,0,4776,0,1,23.7545,1,0,1,0,1,1,0,0,0,0,None,None
181,14,741.487,1,1,4501,0,0,32.1217,1,0,1,0,1,1,0,0,0,0,6512,0,1,24.196,1,0,1,0,1,1,0,0,0,0,None,None
182,14,493.251,1,1,4862,0,0,38.2615,1,0,1,0,1,1,0,0,0,0,9673,0,1,27.0318,1,0,1,0,1,1,0,0,0,0,None,None
183,14,635.513,1,1,13951,0,0,28.4069,1,0,1,0,1,1,0,0,0,0,6329,0,1,21.116,1,0,1,0,1,1,0,0,0,0,None,None
184,14,788.394,1,1,14154,0,0,32.491,1,0,1,0,1,1,0,0,0,0,3337,0,1,23.7878,1,0,1,0,1,1,0,0,0,0,None,None
185,14,1660.22,1,1,15735,0,0,32.0872,1,0,1,0,1,1,0,0,0,0,9015,0,1,22.1044,1,0,1,0,1,1,0,0,0,0,None,None
186,15,37.0985,0,1,5099,0,0,50.6226,1,1,0,0,1,1,0,0,0,0,3465,0,1,18.1087,1,1,0,0,1,1,0,0,0,0,None,None
187,15,119.83,0,1,16804,0,0,33.6818,1,1,0,0,1,1,0,0,0,0,2188,0,1,24.7598,1,1,0,0,1,1,0,0,0,0,None,None
188,15,253.161,0,1,33,0,0,16.2555,1,1,0,0,1,1,0,0,0,0,4609,1,1,15.9796,1,1,0,0,1,1,0,0,0,0,None,None
189,15,547.102,0,1,5442,0,0,23.0171,1,1,0,0,1,1,0,0,0,0,6796,0,1,23.9242,1,1,0,0,1,1,0,0,0,0,None,None
190,15,608.439,0,1,6046,0,0,32.0931,1,1,0,0,1,1,0,0,0,0,8870,0,1,22.6816,1,1,0,0,1,1,0,0,0,0,None,None
191,15,64.4398,0,1,7999,0,0,28.9219,1,1,0,0,1,1,0,0,0,0,16349,0,1,24.1783,1,1,0,0,1,1,0,0,0,0,None,None
192,15,80.4563,0,1,8515,0,0,36.8083,1,1,0,0,1,1,0,0,0,0,4421,0,1,25.8335,1,1,0,0,1,1,0,0,0,0,None,None
193,15,690.912,0,1,14377,0,0,30.4664,1,1,0,0,1,1,0,0,0,0,16718,0,1,25.1353,1,1,0,0,1,1,0,0,0,0,None,None
194,15,80.7715,0,1,15762,0,0,37.9937,1,1,0,0,1,1,0,0,0,0,17084,0,1,48.5129,1,1,0,0,1,1,0,0,0,0,None,None
195,15,229.161,0,1,17240,0,0,40.9958,1,1,0,0,1,1,0,0,0,0,6357,0,1,40.5069,1,1,0,0,1,1,0,0,0,0,None,None
196,15,256.396,1,1,759,0,0,17.0313,1,0,1,0,1,1,0,0,0,0,15513,1,1,17.3896,1,0,1,0,1,1,0,0,0,0,None,None
197,15,702.223,1,1,1666,0,0,32.031,1,0,1,0,1,1,0,0,0,0,8789,0,1,32.3272,1,0,1,0,1,1,0,0,0,0,None,None
198,15,768.791,1,1,2823,0,0,38.051,1,0,1,0,1,1,0,0,0,0,3948,0,1,24.1003,1,0,1,0,1,1,0,0,0,0,None,None
199,15,611.941,1,1,3743,0,0,30.0812,1,0,1,0,1,1,0,0,0,0,10314,0,1,26.6446,1,0,1,0,1,1,0,0,0,0,None,None
200,15,943.531,1,1,6110,0,0,49.4182,1,0,1,0,1,1,0,0,0,0,5290,0,1,43.3122,1,0,1,0,1,1,0,0,0,0,None,None
201,15,573.823,1,1,17245,0,0,44.0427,1,0,1,0,1,1,0,0,0,0,13887,0,1,40.6822,1,0,1,0,1,1,0,0,0,0,None,None
202,16,241.012,0,1,3216,1,0,17.1177,1,1,0,0,1,1,0,0,0,0,1433,0,1,24.9039,1,1,0,0,1,1,0,0,0,0,None,None
203,16,936.808,0,1,7387,0,0,21.4409,1,1,0,0,1,1,0,0,0,0,705,1,1,17.0908,1,1,0,0,1,1,0,0,0,0,None,None
204,16,539.576,0,1,8169,0,0,20.5244,1,1,0,0,1,1,0,0,0,0,4574,0,1,22.1263,1,1,0,0,1,1,0,0,0,0,None,None
205,16,70.1389,0,1,11739,0,0,24.2785,1,1,0,0,1,1,0,0,0,0,10503,0,1,24.2023,1,1,0,0,1,1,0,0,0,0,None,None
206,16,492.76,0,1,13802,0,0,25.005,1,1,0,0,1,1,0,0,0,0,11691,0,1,23.0889,1,1,0,0,1,1,0,0,0,0,None,None
207,16,371.582,0,1,16168,0,0,23.3894,1,1,0,0,1,1,0,0,0,0,4821,0,1,21.0901,1,1,0,0,1,1,0,0,0,0,None,None
208,16,443.3,0,1,8307,0,0,30.1321,1,1,0,0,1,1,0,0,0,0,2805,0,1,26.9377,1,1,0,0,1,1,0,0,0,0,None,None
209,16,404.734,0,1,6401,0,0,38.6626,1,1,0,0,1,1,0,0,0,0,4710,0,1,31.6175,1,1,0,0,1,1,0,0,0,0,None,None
210,16,326.749,0,1,285,0,0,77.1751,1,1,0,0,1,1,0,0,0,0,2062,0,1,61.8138,1,1,0,0,1,1,0,0,0,0,None,None
211,16,664.537,0,1,14522,0,0,37.0898,1,1,0,0,1,1,0,0,0,0,10449,0,1,33.9302,1,1,0,0,1,1,0,0,0,0,None,None
212,16,489.123,1,1,260,0,0,31.173,1,0,1,0,1,1,0,0,0,0,2571,0,1,29.7058,1,0,1,0,1,1,0,0,0,0,None,None
213,16,893.411,1,1,1646,0,0,49.9204,1,0,1,0,1,1,0,0,0,0,1977,0,1,42.3751,1,0,1,0,1,1,0,0,0,0,None,None
214,16,399.034,1,1,3909,0,0,23.1848,1,0,1,0,1,1,0,0,0,0,16812,0,1,20.4046,1,0,1,0,1,1,0,0,0,0,None,None
215,16,1029.16,1,1,11211,0,0,25.715,1,0,1,0,1,1,0,0,0,0,11402,0,1,22.3162,1,0,1,0,1,1,0,0,0,0,None,None
216,16,568.864,1,1,11914,0,0,42.0705,1,0,1,0,1,1,0,0,0,0,3456,0,1,35.4767,1,0,1,0,1,1,0,0,0,0,None,None
217,17,308.514,0,1,4723,0,0,24.5839,1,1,0,0,1,1,0,0,0,0,3996,0,1,23.6253,1,1,0,0,1,1,0,0,0,0,None,None
218,17,290.465,0,1,5566,0,0,23.0341,1,1,0,0,1,1,0,0,0,0,9427,0,1,22.7312,1,1,0,0,1,1,0,0,0,0,None,None
219,17,87.0566,0,1,1929,0,0,27.8862,1,1,0,0,1,1,0,0,0,0,9125,0,1,31.2118,1,1,0,0,1,1,0,0,0,0,None,None
220,17,802.711,0,1,13573,0,0,29.0942,1,1,0,0,1,1,0,0,0,0,1089,0,1,25.0168,1,1,0,0,2,2,0,0,0,0,None,None
221,17,106.599,0,1,3095,0,0,30.1394,1,1,0,0,1,1,0,0,0,0,2281,0,1,25.1479,1,1,0,0,1,1,0,0,0,0,None,None
222,17,624.741,0,1,13508,0,0,27.5189,1,1,0,0,1,1,0,0,0,0,16989,0,1,25.4713,1,1,0,0,1,1,0,0,0,0,None,None
223,17,366.975,1,1,8222,1,0,16.873,1,0,1,0,1,1,0,0,0,0,1847,0,1,20.7025,1,0,1,0,1,1,0,0,0,0,None,None
224,17,800.618,1,1,13138,0,0,38.0496,1,0,1,0,1,1,0,0,0,0,2689,0,1,23.8378,1,0,1,0,1,1,0,0,0,0,None,None
225,17,1255.35,1,1,218,0,0,39.8001,1,0,1,0,1,1,0,0,0,0,7915,0,1,28.1845,1,0,1,0,1,1,0,0,0,0,None,None
226,17,336.353,1,1,1385,0,0,23.1933,1,0,1,0,1,1,0,0,0,0,15778,1,1,19.0596,1,0,1,0,1,1,0,0,0,0,None,None
227,17,1109.3,1,1,4334,1,0,17.0647,1,0,1,0,1,1,0,0,0,0,11850,0,1,20.2369,1,0,1,0,1,1,0,0,0,0,None,None
228,17,872.996,1,1,4823,0,0,26.9826,1,0,1,0,1,1,0,0,0,0,5491,0,1,26.3312,1,0,1,0,1,1,0,0,0,0,None,None
229,17,1039.81,1,1,9737,1,0,19.0693,1,0,1,0,1,1,0,0,0,0,4645,0,1,22.3478,1,0,1,0,1,1,0,0,0,0,None,None
230,17,374.868,1,1,16598,0,0,34.7707,1,0,1,0,1,1,0,0,0,0,3790,0,1,30.8022,1,0,1,0,1,1,0,0,0,0,None,None
231,18,127.203,0,1,4080,1,0,17.3939,1,1,0,0,1,1,0,0,0,0,3369,1,1,17.3789,1,1,0,0,1,1,0,0,0,0,None,None
232,18,212.688,0,1,4583,1,0,18.3449,1,1,0,0,1,1,0,0,0,0,5010,1,1,16.7588,1,1,0,0,1,1,0,0,0,0,None,None
233,18,423.745,0,1,6041,0,0,20.0625,1,1,0,0,1,1,0,0,0,0,15045,1,1,17.0578,1,1,0,0,1,1,0,0,0,0,None,None
234,18,277.091,0,1,10298,1,0,19.6966,1,1,0,0,1,1,0,0,0,0,15925,1,1,17.4941,1,1,0,0,1,1,0,0,0,0,None,None
235,18,32.5244,0,1,16809,0,0,24.3686,1,1,0,0,1,1,0,0,0,0,5597,0,1,21.217,1,1,0,0,1,1,0,0,0,0,None,None
236,18,217.675,0,1,297,0,0,40.1691,1,1,0,0,1,1,0,0,0,0,10662,0,1,29.2405,1,1,0,0,1,1,0,0,0,0,None,None
237,18,815.409,1,1,13210,0,0,43.2288,1,0,1,0,1,1,0,0,0,0,16095,0,1,26.1414,1,0,1,0,1,1,0,0,0,0,None,None
238,18,1939.42,1,1,2718,0,0,22.4572,1,0,1,0,1,1,0,0,0,0,1823,1,1,16.8524,1,0,1,0,1,1,0,0,0,0,None,None
239,18,492.089,1,1,2808,0,0,22.8512,1,0,1,0,1,1,0,0,0,0,7903,0,1,21.5222,1,0,1,0,1,1,0,0,0,0,None,None
240,18,821.911,1,1,12906,0,0,42.1498,1,0,1,0,1,1,0,0,0,0,8070,0,1,20.5524,1,0,1,0,1,1,0,0,0,0,None,None
241,18,3273.86,2,1,8940,0,0,26.4221,1,0,0,1,1,1,0,0,0,0,16501,0,1,33.026,1,0,0,1,1,1,0,0,0,0,None,None
242,18,9994.9,2,1,15892,0,0,30.6054,1,0,0,1,1,1,0,0,0,0,12569,0,1,37.1343,1,0,0,1,1,1,0,0,0,0,None,None
243,19,107.633,0,1,1930,0,0,26.2753,1,1,0,0,1,1,0,0,0,0,3387,1,1,16.7172,1,1,0,0,1,1,0,0,0,0,None,None
244,19,1515.99,0,1,3371,0,0,21.6892,1,1,0,0,1,1,0,0,0,0,7825,1,1,16.2568,1,1,0,0,1,1,0,0,0,0,None,None
245,19,91.1157,0,1,5284,0,0,20.8111,1,1,0,0,1,1,0,0,0,0,1573,0,1,21.5173,1,1,0,0,1,1,0,0,0,0,None,None
246,19,148.6,0,1,8378,0,0,23.3381,1,1,0,0,1,1,0,0,0,0,16971,0,1,14.7905,1,1,0,0,1,1,0,0,0,0,None,None
247,19,265.607,0,1,13042,0,0,21.5194,1,1,0,0,1,1,0,0,0,0,3631,0,1,20.0968,1,1,0,0,1,1,0,0,0,0,None,None
248,19,447.467,0,1,14466,0,0,26.07,1,1,0,0,1,1,0,0,0,0,756,0,1,22.9125,1,1,0,0,1,1,0,0,0,0,None,None
249,19,294.681,0,1,60,1,0,16.7366,1,1,0,0,1,1,0,0,0,0,16070,1,1,19.6594,1,1,0,0,1,1,0,0,0,0,None,None
250,19,574.285,0,1,6690,0,0,25.7284,1,1,0,0,1,1,0,0,0,0,4001,0,1,22.9422,1,1,0,0,1,1,0,0,0,0,None,None
251,19,753.811,1,1,7586,0,0,78.3292,1,0,1,0,1,1,0,0,0,0,11615,0,1,57.7383,1,0,1,0,1,1,0,0,0,0,None,None
252,19,1125,1,1,3965,0,0,45.6366,1,0,1,0,1,1,0,0,0,0,9244,0,1,36.293,1,0,1,0,1,1,0,0,0,0,None,None
253,19,975.354,1,1,8612,1,0,17.1435,1,0,1,0,1,1,0,0,0,0,4280,1,1,18.8119,1,0,1,0,1,1,0,0,0,0,None,None
254,19,215.387,1,1,1468,0,0,33.9365,1,0,1,0,1,1,0,0,0,0,16561,0,1,30.3563,1,0,1,0,1,1,0,0,0,0,None,None
255,19,901.56,1,1,3386,0,0,35.3145,1,0,1,0,1,1,0,0,0,0,12699,0,1,32.5317,1,0,1,0,1,1,0,0,0,0,None,None
256,19,337.539,1,1,4685,0,0,16.8284,1,0,1,0,1,1,0,0,0,0,5510,1,1,19.9198,1,0,1,0,1,1,0,0,0,0,None,None
257,19,646.738,1,1,8250,0,0,25.7509,1,0,1,0,1,1,0,0,0,0,8445,0,1,20.6848,1,0,1,0,1,1,0,0,0,0,None,None
258,19,594.646,1,1,14225,0,0,39.3427,1,0,1,0,1,1,0,0,0,0,10012,0,1,31.5893,1,0,1,0,1,1,0,0,0,0,None,None
259,19,7782.35,2,1,12517,0,0,26.332,1,0,0,1,1,1,0,0,0,0,5664,0,1,25.6915,1,0,0,1,1,1,0,0,0,0,None,None
260,20,183.734,0,1,5508,1,0,16.3866,1,1,0,0,1,1,0,0,0,0,16551,1,1,19.0016,1,1,0,0,1,1,0,0,0,0,None,None
261,20,350.085,0,1,5879,1,0,17.0932,1,1,0,0,1,1,0,0,0,0,3031,0,1,21.6876,1,1,0,0,1,1,0,0,0,0,None,None
262,20,369.48,0,1,14316,0,0,21.8787,1,1,0,0,1,1,0,0,0,0,12535,0,1,20.8675,1,1,0,0,1,1,0,0,0,0,None,None
263,20,295.88,0,1,15274,0,0,26.308,1,1,0,0,1,1,0,0,0,0,3044,0,1,24.1997,1,1,0,0,1,1,0,0,0,0,None,None
264,20,468.641,1,1,2071,0,0,28.7392,1,0,1,0,1,1,0,0,0,0,15401,0,1,33.1086,1,0,1,0,1,1,0,0,0,0,None,None
265,20,403.788,1,1,7993,0,0,37.399,1,0,1,0,1,1,0,0,0,0,796,0,1,24.9172,1,0,1,0,1,1,0,0,0,0,None,None
266,20,1094.24,1,1,15796,0,0,44.9905,1,0,1,0,1,1,0,0,0,0,1731,0,1,48.3057,1,0,1,0,1,1,0,0,0,0,None,None
267,20,2666.45,2,1,1529,0,0,59.7178,1,0,0,1,1,1,0,0,0,0,11945,0,1,57.2167,1,0,0,1,1,1,0,0,0,0,None,None
268,21,733.094,0,1,4176,1,0,16.9895,1,1,0,0,1,1,0,0,0,0,156,1,1,16.8122,1,1,0,0,1,1,0,0,0,0,None,None
269,21,133.916,0,1,4513,0,0,21.5999,1,1,0,0,1,1,0,0,0,0,12259,0,1,22.703,1,1,0,0,1,1,0,0,0,0,None,None
270,21,569.605,0,1,5263,0,0,23.2105,1,1,0,0,1,1,0,0,0,0,11320,0,1,31.6827,1,1,0,0,1,1,0,0,0,0,None,None
271,21,66.8242,0,1,5436,0,0,22.9778,1,1,0,0,1,1,0,0,0,0,14129,0,1,27.2464,1,1,0,0,1,1,0,0,0,0,None,None
272,21,328.938,0,1,10331,0,0,22.1888,1,1,0,0,1,1,0,0,0,0,1426,0,1,22.0709,1,1,0,0,1,1,0,0,0,0,None,None
273,21,185.175,0,1,17331,0,0,53.8269,1,1,0,0,1,1,0,0,0,0,11454,0,1,50.0081,1,1,0,0,1,1,0,0,0,0,None,None
274,21,315.715,0,1,7626,0,0,18.512,1,1,0,0,1,1,0,0,0,0,9939,0,1,20.38,1,1,0,0,1,1,0,0,0,0,None,None
275,21,286.226,0,1,15212,0,0,21.5774,1,1,0,0,1,1,0,0,0,0,14174,0,1,24.736,1,1,0,0,1,1,0,0,0,0,None,None
276,21,195.331,0,1,7302,0,0,25.3614,1,1,0,0,1,1,0,0,0,0,6061,0,1,28.7555,1,1,0,0,1,1,0,0,0,0,None,None
277,21,659.359,0,1,14326,0,0,29.5597,1,1,0,0,1,1,0,0,0,0,11900,0,1,21.7255,1,1,0,0,1,1,0,0,0,0,None,None
278,21,410.648,1,1,471,0,0,32.4729,1,0,1,0,1,1,0,0,0,0,6691,0,1,28.1747,1,0,1,0,1,1,0,0,0,0,None,None
279,21,156.284,1,1,8464,0,0,22.6058,1,0,1,0,1,1,0,0,0,0,11892,0,1,21.8613,1,0,1,0,1,1,0,0,0,0,None,None
280,21,424.988,1,1,9293,0,0,22.3812,1,0,1,0,1,1,0,0,0,0,11544,1,1,15.3388,1,0,1,0,1,1,0,0,0,0,None,None
281,21,296.042,1,1,11001,0,0,22.3833,1,0,1,0,1,1,0,0,0,0,15753,0,1,20.6747,1,0,1,0,1,1,0,0,0,0,None,None
282,21,785.51,1,1,11965,0,0,36.93,1,0,1,0,1,1,0,0,0,0,9156,0,1,28.3004,1,0,1,0,1,1,0,0,0,0,None,None
283,21,133.038,1,1,13037,0,0,34.6838,1,0,1,0,1,1,0,0,0,0,8483,0,1,21.9801,1,0,1,0,1,1,0,0,0,0,None,None
284,21,451.619,1,1,13714,0,0,23.0376,1,0,1,0,1,1,0,0,0,0,16543,1,1,17.2495,1,0,1,0,1,1,0,0,0,0,None,None
285,21,604.216,1,1,15790,0,0,52.8177,1,0,1,0,1,1,0,0,0,0,380,0,1,44.0788,1,0,1,0,1,1,0,0,0,0,None,None
286,22,93.9972,0,1,9004,0,0,52.8276,1,1,0,0,1,1,0,0,0,0,2552,0,1,20.0419,1,1,0,0,1,1,0,0,0,0,None,None
287,22,578.082,0,1,13343,1,0,15.1296,1,1,0,0,1,1,0,0,0,0,3042,1,1,19.4902,1,1,0,0,1,1,0,0,0,0,None,None
288,22,261.237,0,1,17116,0,0,24.318,1,1,0,0,1,1,0,0,0,0,4841,0,1,19.0619,1,1,0,0,1,1,0,0,0,0,None,None
289,22,425.2,0,1,767,0,0,28.2701,1,1,0,0,1,1,0,0,0,0,12378,0,1,26.2975,1,1,0,0,1,1,0,0,0,0,None,None
290,22,945.885,0,1,1374,1,0,15.4154,1,1,0,0,1,1,0,0,0,0,6979,1,1,16.6812,1,1,0,0,1,1,0,0,0,0,None,None
291,22,227.225,0,1,1795,0,0,45.2169,1,1,0,0,1,1,0,0,0,0,5426,0,1,31.4177,1,1,0,0,1,1,0,0,0,0,None,None
292,22,78.759,0,1,7577,0,0,48.3996,1,1,0,0,1,1,0,0,0,0,17307,0,1,45.2844,1,1,0,0,1,1,0,0,0,0,None,None
293,22,631.415,1,1,461,0,0,33.9025,1,0,1,0,1,1,0,0,0,0,14887,0,1,33.3543,1,0,1,0,1,1,0,0,0,0,None,None
294,22,307.246,1,1,1617,0,0,29.415,1,0,1,0,1,1,0,0,0,0,17204,0,1,26.3169,1,0,1,0,1,1,0,0,0,0,None,None
295,22,163.746,1,1,13925,0,0,28.9453,1,0,1,0,1,1,0,0,0,0,16866,0,1,28.1267,1,0,1,0,1,1,0,0,0,0,None,None
296,23,145.502,0,1,1082,0,0,27.1314,1,1,0,0,1,1,0,0,0,0,5803,0,1,14.236,1,1,0,0,1,1,0,0,0,0,None,None
297,23,506.547,0,1,3091,0,0,22.4697,1,1,0,0,1,1,0,0,0,0,17006,1,1,18.9229,1,1,0,0,1,1,0,0,0,0,None,None
298,23,217.877,0,1,4009,1,0,19.0785,1,1,0,0,1,1,0,0,0,0,10606,0,1,20.7427,1,1,0,0,1,1,0,0,0,0,None,None
299,23,202.127,0,1,5043,0,0,38.0137,1,1,0,0,1,1,0,0,0,0,573,0,1,30.7495,1,1,0,0,1,1,0,0,0,0,None,None
300,23,875.747,0,1,8316,0,0,32.5412,1,1,0,0,1,1,0,0,0,0,8832,0,1,23.5281,1,1,0,0,1,1,0,0,0,0,None,None
301,23,478.302,0,1,9154,0,0,37.6538,1,1,0,0,1,1,0,0,0,0,13388,0,1,34.8378,1,1,0,0,1,1,0,0,0,0,None,None
302,23,684.483,1,1,48,0,0,59.4798,1,0,1,0,1,1,0,0,0,0,12392,0,1,39.0159,1,0,1,0,1,1,0,0,0,0,None,None
303,23,498.743,1,1,3872,0,0,21.9371,1,0,1,0,1,1,0,0,0,0,9266,0,1,21.738,1,0,1,0,1,1,0,0,0,0,None,None
304,23,378.403,1,1,7812,0,0,22.5897,1,0,1,0,1,1,0,0,0,0,14042,0,1,20.6876,1,0,1,0,1,1,0,0,0,0,None,None
305,23,87.2269,1,1,12254,0,0,37.3955,1,0,1,0,1,1,0,0,0,0,16448,0,1,36.6157,1,0,1,0,1,1,0,0,0,0,None,None
306,23,959.997,1,1,13477,0,0,34.0702,1,0,1,0,1,1,0,0,0,0,6462,0,1,30.2499,1,0,1,0,1,1,0,0,0,0,None,None
307,23,649.19,1,1,15219,1,0,18.7305,1,0,1,0,1,1,0,0,0,0,4240,1,1,17.6439,1,0,1,0,1,1,0,0,0,0,None,None
308,23,946.602,1,1,17077,0,0,46.3437,1,0,1,0,1,1,0,0,0,0,15024,0,1,35.914,1,0,1,0,1,1,0,0,0,0,None,None
309,23,9552.59,2,1,6721,0,0,44.2335,1,0,0,1,1,1,0,0,0,0,12436,0,1,36.6256,1,0,0,1,1,1,0,0,0,0,None,None
310,24,184.914,0,1,12361,0,0,30.2367,1,1,0,0,1,1,0,0,0,0,6613,0,1,21.2376,1,1,0,0,1,1,0,0,0,0,None,None
311,24,180.292,0,1,592,1,0,19.6943,1,1,0,0,1,1,0,0,0,0,9894,1,1,16.0389,1,1,0,0,1,1,0,0,0,0,None,None
312,24,55.0984,0,1,5383,0,0,20.9105,1,1,0,0,1,1,0,0,0,0,14726,0,1,21.7553,1,1,0,0,1,1,0,0,0,0,None,None
313,24,824.25,0,1,5670,0,0,37.8227,1,1,0,0,1,1,0,0,0,0,15163,0,1,21.8864,1,1,0,0,1,1,0,0,0,0,None,None
314,24,343.207,0,1,9168,0,0,35.0391,1,1,0,0,1,1,0,0,0,0,11160,0,1,31.7838,1,1,0,0,1,1,0,0,0,0,None,None
315,24,757.112,0,1,15836,0,0,23.1889,1,1,0,0,1,1,0,0,0,0,11594,1,1,16.9074,1,1,0,0,1,1,0,0,0,0,None,None
316,24,100.114,0,1,17252,0,0,25.503,1,1,0,0,1,1,0,0,0,0,17143,1,1,16.6179,1,1,0,0,1,1,0,0,0,0,None,None
317,24,31.4689,0,1,4204,0,0,34.268,1,1,0,0,1,1,0,0,0,0,15553,0,1,28.6281,1,1,0,0,1,1,0,0,0,0,None,None
318,24,264.795,0,1,7671,1,0,18.5473,1,1,0,0,1,1,0,0,0,0,2481,0,1,19.9138,1,1,0,0,1,1,0,0,0,0,None,None
319,24,476.966,0,1,16518,0,0,22.1269,1,1,0,0,1,1,0,0,0,0,6850,1,1,17.9505,1,1,0,0,1,1,0,0,0,0,None,None
320,24,472.629,1,1,186,0,0,33.0378,1,0,1,0,1,1,0,0,0,0,11712,0,1,26.4869,1,0,1,0,1,1,0,0,0,0,None,None
321,24,578.939,1,1,6585,0,0,45.3883,1,0,1,0,1,1,0,0,0,0,9412,0,1,25.4431,1,0,1,0,1,1,0,0,0,0,None,None
322,24,983.192,1,1,11487,0,0,45.1226,1,0,1,0,1,1,0,0,0,0,2526,0,1,33.3759,1,0,1,0,1,1,0,0,0,0,None,None
323,24,361.715,1,1,14182,0,0,26.8229,1,0,1,0,1,1,0,0,0,0,6044,0,1,23.0478,1,0,1,0,1,1,0,0,0,0,None,None
324,24,468.698,1,1,16628,1,0,18.504,1,0,1,0,1,1,0,0,0,0,8567,1,1,19.1731,1,0,1,0,1,1,0,0,0,0,None,None
325,25,78.1997,0,1,5797,0,0,60.6367,1,1,0,0,1,1,0,0,0,0,5079,0,1,54.2923,1,1,0,0,1,1,0,0,0,0,None,None
326,25,262.651,0,1,9132,0,0,37.2717,1,1,0,0,1,1,0,0,0,0,7605,0,1,26.9194,1,1,0,0,1,1,0,0,0,0,None,None
327,25,44.308,0,1,16699,0,0,16.6877,1,1,0,0,1,1,0,0,0,0,1444,1,1,16.6682,1,1,0,0,1,1,0,0,0,0,None,None
328,25,536.594,0,1,4432,0,0,23.9988,1,1,0,0,1,1,0,0,0,0,15788,0,1,24.3423,1,1,0,0,1,1,0,0,0,0,None,None
329,25,553.025,0,1,4483,0,0,25.0228,1,1,0,0,1,1,0,0,0,0,2731,0,1,21.1223,1,1,0,0,1,1,0,0,0,0,None,None
330,25,686.223,0,1,10000,0,0,14.0795,1,1,0,0,1,1,0,0,0,0,5989,1,1,15.757,1,1,0,0,1,1,0,0,0,0,None,None
331,25,243.115,0,1,17366,0,0,37.125,1,1,0,0,1,1,0,0,0,0,10276,0,1,25.5392,1,1,0,0,1,1,0,0,0,0,None,None
332,25,141.377,0,1,798,0,0,26.3424,1,1,0,0,1,1,0,0,0,0,2752,0,1,25.4829,1,1,0,0,1,1,0,0,0,0,None,None
333,25,37.3331,0,1,5144,0,0,24.0019,1,1,0,0,1,1,0,0,0,0,10746,0,1,20.2664,1,1,0,0,1,1,0,0,0,0,None,None
334,25,746.288,0,1,14252,0,0,71.769,1,1,0,0,1,1,0,0,0,0,1054,0,1,64.493,1,1,0,0,1,1,0,0,0,0,None,None
335,25,823.687,1,1,622,0,0,21.2345,1,0,1,0,1,1,0,0,0,0,614,0,1,20.2014,1,0,1,0,1,1,0,0,0,0,None,None
336,25,301.453,1,1,757,0,0,24.7189,1,0,1,0,1,1,0,0,0,0,2840,0,1,26.6048,1,0,1,0,1,1,0,0,0,0,None,None
337,25,458.38,1,1,1235,0,0,34.3041,1,0,1,0,1,1,0,0,0,0,1408,0,1,32.791,1,0,1,0,1,1,0,0,0,0,None,None
338,25,510.046,1,1,2117,0,0,55.0423,1,0,1,0,1,1,0,0,0,0,2881,0,1,55.6934,1,0,1,0,1,1,0,0,0,0,None,None
339,25,708.157,1,1,5057,0,0,28.9523,1,0,1,0,1,1,0,0,0,0,8823,0,1,19.874,1,0,1,0,1,1,0,0,0,0,None,None
340,25,706.814,1,1,6149,0,0,27.198,1,0,1,0,1,1,0,0,0,0,16391,1,1,18.2106,1,0,1,0,1,1,0,0,0,0,None,None
